Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Thu Feb  3 10:04:47 2022 ; 427 ;; 6.79 ;;
Thu Feb  3 10:04:48 2022 ; 428 ;; 6.78 ;;
Thu Feb  3 10:04:49 2022 ; 429 ;; 6.76 ;;
Thu Feb  3 10:04:50 2022 ; 430 ;; 6.74 ;;
Thu Feb  3 10:04:51 2022 ; 431 ;; 6.73 ;;
Thu Feb  3 10:04:52 2022 ; 432 ;; 6.71 ;;
Thu Feb  3 10:04:53 2022 ; 433 ;; 6.7 ;;
Thu Feb  3 10:04:54 2022 ; 434 ;; 6.68 ;;
Thu Feb  3 10:04:55 2022 ; 435 ;; 6.67 ;;
Thu Feb  3 10:04:56 2022 ; 436 ;; 6.65 ;;
Thu Feb  3 10:04:57 2022 ; 437 ;; 6.64 ;;
Thu Feb  3 10:04:58 2022 ; 438 ;; 6.62 ;;
Thu Feb  3 10:04:59 2022 ; 439 ;; 6.61 ;;
Thu Feb  3 10:05:00 2022 ; 440 ;; 6.59 ;;
Thu Feb  3 10:05:01 2022 ; 441 ;; 6.58 ;;
Thu Feb  3 10:05:03 2022 ; 442 ;; 6.56 ;;
Thu Feb  3 10:05:04 2022 ; 443 ;; 6.55 ;;
Thu Feb  3 10:05:05 2022 ; 444 ;; 6.53 ;;
Thu Feb  3 10:05:06 2022 ; 445 ;; 6.52 ;;
Thu Feb  3 10:05:07 2022 ; 446 ;; 6.5 ;;
Thu Feb  3 10:05:08 2022 ; 447 ;; 6.49 ;;
Thu Feb  3 10:05:09 2022 ; 448 ;; 6.47 ;;
Thu Feb  3 10:05:10 2022 ; 449 ;; 6.46 ;;
Thu Feb  3 10:05:11 2022 ; 450 ;; 6.44 ;;
Thu Feb  3 10:05:12 2022 ; 451 ;; 6.43 ;;
Thu Feb  3 10:05:13 2022 ; 452 ;; 6.42 ;;
Thu Feb  3 10:05:14 2022 ; 453 ;; 6.4 ;;
Thu Feb  3 10:05:15 2022 ; 454 ;; 6.39 ;;
Thu Feb  3 10:05:16 2022 ; 455 ;; 6.37 ;;
Thu Feb  3 10:05:17 2022 ; 456 ;; 6.36 ;;
Thu Feb  3 10:05:18 2022 ; 457 ;; 6.35 ;;
Thu Feb  3 10:05:19 2022 ; 458 ;; 6.33 ;;
Thu Feb  3 10:05:20 2022 ; 459 ;; 6.32 ;;
Thu Feb  3 10:05:21 2022 ; 460 ;; 6.3 ;;
Thu Feb  3 10:05:22 2022 ; 461 ;; 6.29 ;;
Thu Feb  3 10:05:23 2022 ; 462 ;; 6.28 ;;
Thu Feb  3 10:05:24 2022 ; 463 ;; 6.26 ;;
Thu Feb  3 10:05:25 2022 ; 464 ;; 6.25 ;;
Thu Feb  3 10:05:26 2022 ; 465 ;; 6.24 ;;
Thu Feb  3 10:05:27 2022 ; 466 ;; 6.22 ;;
Thu Feb  3 10:05:28 2022 ; 467 ;; 6.21 ;;
Thu Feb  3 10:05:29 2022 ; 468 ;; 6.2 ;;
Thu Feb  3 10:05:30 2022 ; 469 ;; 6.18 ;;
Thu Feb  3 10:05:31 2022 ; 470 ;; 6.17 ;;
Thu Feb  3 10:05:32 2022 ; 471 ;; 6.16 ;;
Thu Feb  3 10:05:33 2022 ; 472 ;; 6.14 ;;
Thu Feb  3 10:05:34 2022 ; 473 ;; 6.13 ;;
Thu Feb  3 10:05:35 2022 ; 474 ;; 6.12 ;;
Thu Feb  3 10:05:36 2022 ; 475 ;; 6.11 ;;
Thu Feb  3 10:05:37 2022 ; 476 ;; 6.09 ;;
Thu Feb  3 10:05:38 2022 ; 477 ;; 6.08 ;;
Thu Feb  3 10:05:39 2022 ; 478 ;; 6.07 ;;
Thu Feb  3 10:05:40 2022 ; 479 ;; 6.05 ;;
Thu Feb  3 10:05:41 2022 ; 480 ;; 6.04 ;;
Thu Feb  3 10:05:42 2022 ; 481 ;; 6.03 ;;
Thu Feb  3 10:05:44 2022 ; 482 ;; 6.02 ;;
Thu Feb  3 10:05:45 2022 ; 483 ;; 6.0 ;;
Thu Feb  3 10:05:46 2022 ; 484 ;; 5.99 ;;
Thu Feb  3 10:05:47 2022 ; 485 ;; 5.98 ;;
Thu Feb  3 10:05:48 2022 ; 486 ;; 5.97 ;;
Thu Feb  3 10:05:49 2022 ; 487 ;; 5.95 ;;
Thu Feb  3 10:05:50 2022 ; 488 ;; 5.94 ;;
Thu Feb  3 10:05:51 2022 ; 489 ;; 5.93 ;;
Thu Feb  3 10:05:52 2022 ; 490 ;; 5.92 ;;
Thu Feb  3 10:05:53 2022 ; 491 ;; 5.91 ;;
Thu Feb  3 10:05:54 2022 ; 492 ;; 5.89 ;;
Thu Feb  3 10:05:55 2022 ; 493 ;; 5.88 ;;
Thu Feb  3 10:05:56 2022 ; 494 ;; 5.87 ;;
Thu Feb  3 10:05:57 2022 ; 495 ;; 5.86 ;;
Thu Feb  3 10:05:58 2022 ; 496 ;; 5.85 ;;
Thu Feb  3 10:05:59 2022 ; 497 ;; 5.84 ;;
Thu Feb  3 10:06:00 2022 ; 498 ;; 5.82 ;;
Thu Feb  3 10:06:01 2022 ; 499 ;; 5.81 ;;
Thu Feb  3 10:06:02 2022 ; 500 ;; 5.8 ;;
Thu Feb  3 10:06:03 2022 ; 501 ;; 5.79 ;;
Thu Feb  3 10:06:04 2022 ; 502 ;; 5.78 ;;
Thu Feb  3 10:06:05 2022 ; 503 ;; 5.77 ;;
Thu Feb  3 10:06:06 2022 ; 504 ;; 5.75 ;;
Thu Feb  3 10:06:07 2022 ; 505 ;; 5.74 ;;
Thu Feb  3 10:06:08 2022 ; 506 ;; 5.73 ;;
Thu Feb  3 10:06:09 2022 ; 507 ;; 5.72 ;;
Thu Feb  3 10:06:10 2022 ; 508 ;; 5.71 ;;
Thu Feb  3 10:06:11 2022 ; 509 ;; 5.7 ;;
Thu Feb  3 10:06:13 2022 ; 510 ;; 5.69 ;;
Thu Feb  3 10:06:14 2022 ; 511 ;; 5.68 ;;
Thu Feb  3 10:06:15 2022 ; 512 ;; 5.66 ;;
Thu Feb  3 10:06:16 2022 ; 513 ;; 5.65 ;;
Thu Feb  3 10:06:17 2022 ; 514 ;; 5.64 ;;
Thu Feb  3 10:06:18 2022 ; 515 ;; 5.63 ;;
Thu Feb  3 10:06:19 2022 ; 516 ;; 5.62 ;;
Thu Feb  3 10:06:20 2022 ; 517 ;; 5.61 ;;
Thu Feb  3 10:06:21 2022 ; 518 ;; 5.6 ;;
Thu Feb  3 10:06:22 2022 ; 519 ;; 5.59 ;;
Thu Feb  3 10:06:23 2022 ; 520 ;; 5.58 ;;
Thu Feb  3 10:06:24 2022 ; 521 ;; 5.57 ;;
Thu Feb  3 10:06:25 2022 ; 522 ;; 5.56 ;;
Thu Feb  3 10:06:26 2022 ; 523 ;; 5.54 ;;
Thu Feb  3 10:06:27 2022 ; 524 ;; 5.53 ;;
Thu Feb  3 10:06:28 2022 ; 525 ;; 5.52 ;;
Thu Feb  3 10:06:29 2022 ; 526 ;; 5.51 ;;
Thu Feb  3 10:06:30 2022 ; 527 ;; 5.5 ;;
Thu Feb  3 10:06:31 2022 ; 528 ;; 5.49 ;;
Thu Feb  3 10:06:32 2022 ; 529 ;; 5.48 ;;
Thu Feb  3 10:06:33 2022 ; 530 ;; 5.47 ;;
Thu Feb  3 10:06:34 2022 ; 531 ;; 5.46 ;;
Thu Feb  3 10:06:35 2022 ; 532 ;; 5.45 ;;
Thu Feb  3 10:06:36 2022 ; 533 ;; 5.44 ;;
Thu Feb  3 10:06:40 2022 ; 534 ;; 5.43 ;;
Thu Feb  3 10:06:41 2022 ; 535 ;; 5.42 ;;
Thu Feb  3 10:06:42 2022 ; 536 ;; 5.41 ;;
Thu Feb  3 10:06:43 2022 ; 537 ;; 5.4 ;;
Thu Feb  3 10:06:44 2022 ; 538 ;; 5.39 ;;
Thu Feb  3 10:06:45 2022 ; 539 ;; 5.38 ;;
Thu Feb  3 10:06:46 2022 ; 540 ;; 5.37 ;;
Thu Feb  3 10:06:47 2022 ; 541 ;; 5.36 ;;
Thu Feb  3 10:06:48 2022 ; 542 ;; 5.35 ;;
Thu Feb  3 10:06:49 2022 ; 543 ;; 5.34 ;;
Thu Feb  3 10:06:50 2022 ; 544 ;; 5.33 ;;
Thu Feb  3 10:06:52 2022 ; 545 ;; 5.32 ;;
Thu Feb  3 10:06:53 2022 ; 546 ;; 5.31 ;;
Thu Feb  3 10:06:54 2022 ; 547 ;; 5.3 ;;
Thu Feb  3 10:06:55 2022 ; 548 ;; 5.29 ;;
Thu Feb  3 10:06:56 2022 ; 549 ;; 5.28 ;;
Thu Feb  3 10:06:57 2022 ; 550 ;; 5.27 ;;
Thu Feb  3 10:06:58 2022 ; 551 ;; 5.26 ;;
Thu Feb  3 10:06:59 2022 ; 552 ;; 5.25 ;;
Thu Feb  3 10:07:00 2022 ; 553 ;; 5.24 ;;
Thu Feb  3 10:07:01 2022 ; 554 ;; 5.23 ;;
Thu Feb  3 10:07:02 2022 ; 555 ;; 5.23 ;;
Thu Feb  3 10:07:03 2022 ; 556 ;; 5.22 ;;
Thu Feb  3 10:07:04 2022 ; 557 ;; 5.21 ;;
Thu Feb  3 10:07:05 2022 ; 558 ;; 5.2 ;;
Thu Feb  3 10:07:06 2022 ; 559 ;; 5.19 ;;
Thu Feb  3 10:07:07 2022 ; 560 ;; 5.18 ;;
Thu Feb  3 10:07:08 2022 ; 561 ;; 5.17 ;;
Thu Feb  3 10:07:09 2022 ; 562 ;; 5.16 ;;
Thu Feb  3 10:07:10 2022 ; 563 ;; 5.15 ;;
Thu Feb  3 10:07:11 2022 ; 564 ;; 5.14 ;;
Thu Feb  3 10:07:12 2022 ; 565 ;; 5.13 ;;
Thu Feb  3 10:07:13 2022 ; 566 ;; 5.12 ;;
Thu Feb  3 10:07:14 2022 ; 567 ;; 5.11 ;;
Thu Feb  3 10:07:15 2022 ; 568 ;; 5.11 ;;
Thu Feb  3 10:07:16 2022 ; 569 ;; 5.1 ;;
Thu Feb  3 10:07:17 2022 ; 570 ;; 5.09 ;;
Thu Feb  3 10:07:19 2022 ; 571 ;; 5.08 ;;
Thu Feb  3 10:07:20 2022 ; 572 ;; 5.07 ;;
Thu Feb  3 10:07:21 2022 ; 573 ;; 5.06 ;;
Thu Feb  3 10:07:22 2022 ; 574 ;; 5.05 ;;
Thu Feb  3 10:07:23 2022 ; 575 ;; 5.04 ;;
Thu Feb  3 10:07:24 2022 ; 576 ;; 5.03 ;;
Thu Feb  3 10:07:25 2022 ; 577 ;; 5.03 ;;
Thu Feb  3 10:07:26 2022 ; 578 ;; 5.02 ;;
Thu Feb  3 10:07:27 2022 ; 579 ;; 5.01 ;;
Thu Feb  3 10:07:28 2022 ; 580 ;; 5.0 ;;
Thu Feb  3 10:07:29 2022 ; 581 ;; 4.99 ;;
Thu Feb  3 10:07:30 2022 ; 582 ;; 4.98 ;;
Thu Feb  3 10:07:31 2022 ; 583 ;; 4.97 ;;
Thu Feb  3 10:07:32 2022 ; 584 ;; 4.97 ;;
Thu Feb  3 10:07:33 2022 ; 585 ;; 4.96 ;;
Thu Feb  3 10:07:34 2022 ; 586 ;; 4.95 ;;
Thu Feb  3 10:07:35 2022 ; 587 ;; 4.94 ;;
Thu Feb  3 10:07:36 2022 ; 588 ;; 4.93 ;;
Thu Feb  3 10:07:37 2022 ; 589 ;; 4.92 ;;
Thu Feb  3 10:07:38 2022 ; 590 ;; 4.92 ;;
Thu Feb  3 10:07:39 2022 ; 591 ;; 4.91 ;;
Thu Feb  3 10:07:40 2022 ; 592 ;; 4.9 ;;
Thu Feb  3 10:07:41 2022 ; 593 ;; 4.89 ;;
Thu Feb  3 10:07:42 2022 ; 594 ;; 4.88 ;;
Thu Feb  3 10:07:43 2022 ; 595 ;; 4.87 ;;
Thu Feb  3 10:07:44 2022 ; 596 ;; 4.87 ;;
Thu Feb  3 10:07:45 2022 ; 597 ;; 4.86 ;;
Thu Feb  3 10:07:46 2022 ; 598 ;; 4.85 ;;
Thu Feb  3 10:07:47 2022 ; 599 ;; 4.84 ;;
Thu Feb  3 10:07:48 2022 ; 600 ;; 4.83 ;;
Thu Feb  3 10:07:49 2022 ; 601 ;; 4.83 ;;
Thu Feb  3 10:07:50 2022 ; 602 ;; 4.82 ;;
Thu Feb  3 10:07:51 2022 ; 603 ;; 4.81 ;;
Thu Feb  3 10:07:53 2022 ; 604 ;; 4.8 ;;
Thu Feb  3 10:07:54 2022 ; 605 ;; 4.79 ;;
Thu Feb  3 10:07:55 2022 ; 606 ;; 4.79 ;;
Thu Feb  3 10:07:56 2022 ; 607 ;; 4.78 ;;
Thu Feb  3 10:07:57 2022 ; 608 ;; 4.77 ;;
Thu Feb  3 10:07:58 2022 ; 609 ;; 4.76 ;;
Thu Feb  3 10:07:59 2022 ; 610 ;; 4.75 ;;
Thu Feb  3 10:08:00 2022 ; 611 ;; 4.75 ;;
Thu Feb  3 10:08:01 2022 ; 612 ;; 4.74 ;;
Thu Feb  3 10:08:02 2022 ; 613 ;; 4.73 ;;
Thu Feb  3 10:08:03 2022 ; 614 ;; 4.72 ;;
Thu Feb  3 10:08:04 2022 ; 615 ;; 4.72 ;;
Thu Feb  3 10:08:05 2022 ; 616 ;; 4.71 ;;
Thu Feb  3 10:08:06 2022 ; 617 ;; 4.7 ;;
Thu Feb  3 10:08:07 2022 ; 618 ;; 4.69 ;;
Thu Feb  3 10:08:08 2022 ; 619 ;; 4.68 ;;
Thu Feb  3 10:08:09 2022 ; 620 ;; 4.68 ;;
Thu Feb  3 10:08:10 2022 ; 621 ;; 4.67 ;;
Thu Feb  3 10:08:11 2022 ; 622 ;; 4.66 ;;
Thu Feb  3 10:08:12 2022 ; 623 ;; 4.65 ;;
Thu Feb  3 10:08:13 2022 ; 624 ;; 4.65 ;;
Thu Feb  3 10:08:14 2022 ; 625 ;; 4.64 ;;
Thu Feb  3 10:08:15 2022 ; 626 ;; 4.63 ;;
Thu Feb  3 10:08:16 2022 ; 627 ;; 4.63 ;;
Thu Feb  3 10:08:17 2022 ; 628 ;; 4.62 ;;
Thu Feb  3 10:08:18 2022 ; 629 ;; 4.61 ;;
Thu Feb  3 10:08:19 2022 ; 630 ;; 4.6 ;;
Thu Feb  3 10:08:20 2022 ; 631 ;; 4.6 ;;
Thu Feb  3 10:08:22 2022 ; 632 ;; 4.59 ;;
Thu Feb  3 10:08:23 2022 ; 633 ;; 4.58 ;;
Thu Feb  3 10:08:24 2022 ; 634 ;; 4.57 ;;
Thu Feb  3 10:08:25 2022 ; 635 ;; 4.57 ;;
Thu Feb  3 10:08:26 2022 ; 636 ;; 4.56 ;;
Thu Feb  3 10:08:27 2022 ; 637 ;; 4.55 ;;
Thu Feb  3 10:08:28 2022 ; 638 ;; 4.55 ;;
Thu Feb  3 10:08:29 2022 ; 639 ;; 4.54 ;;
Thu Feb  3 10:08:30 2022 ; 640 ;; 4.53 ;;
Thu Feb  3 10:08:31 2022 ; 641 ;; 4.52 ;;
Thu Feb  3 10:08:32 2022 ; 642 ;; 4.52 ;;
Thu Feb  3 10:08:33 2022 ; 643 ;; 4.51 ;;
Thu Feb  3 10:08:34 2022 ; 644 ;; 4.5 ;;
Thu Feb  3 10:08:35 2022 ; 645 ;; 4.5 ;;
Thu Feb  3 10:08:36 2022 ; 646 ;; 4.49 ;;
Thu Feb  3 10:08:37 2022 ; 647 ;; 4.48 ;;
Thu Feb  3 10:08:38 2022 ; 648 ;; 4.48 ;;
Thu Feb  3 10:08:39 2022 ; 649 ;; 4.47 ;;
Thu Feb  3 10:08:40 2022 ; 650 ;; 4.46 ;;
Thu Feb  3 10:08:41 2022 ; 651 ;; 4.45 ;;
Thu Feb  3 10:08:42 2022 ; 652 ;; 4.45 ;;
Thu Feb  3 10:08:43 2022 ; 653 ;; 4.44 ;;
Thu Feb  3 10:08:44 2022 ; 654 ;; 4.43 ;;
Thu Feb  3 10:08:45 2022 ; 655 ;; 4.43 ;;
Thu Feb  3 10:08:46 2022 ; 656 ;; 4.42 ;;
Thu Feb  3 10:08:47 2022 ; 657 ;; 4.41 ;;
Thu Feb  3 10:08:48 2022 ; 658 ;; 4.41 ;;
Thu Feb  3 10:08:49 2022 ; 659 ;; 4.4 ;;
Thu Feb  3 10:08:50 2022 ; 660 ;; 4.39 ;;
Thu Feb  3 10:08:51 2022 ; 661 ;; 4.39 ;;
Thu Feb  3 10:08:52 2022 ; 662 ;; 4.38 ;;
Thu Feb  3 10:08:53 2022 ; 663 ;; 4.37 ;;
Thu Feb  3 10:08:54 2022 ; 664 ;; 4.37 ;;
Thu Feb  3 10:08:55 2022 ; 665 ;; 4.36 ;;
Thu Feb  3 10:08:56 2022 ; 666 ;; 4.35 ;;
Thu Feb  3 10:08:57 2022 ; 667 ;; 4.35 ;;
Thu Feb  3 10:08:59 2022 ; 668 ;; 4.34 ;;
Thu Feb  3 10:09:00 2022 ; 669 ;; 4.33 ;;
Thu Feb  3 10:09:01 2022 ; 670 ;; 4.33 ;;
Thu Feb  3 10:09:02 2022 ; 671 ;; 4.32 ;;
Thu Feb  3 10:09:03 2022 ; 672 ;; 4.32 ;;
Thu Feb  3 10:09:04 2022 ; 673 ;; 4.31 ;;
Thu Feb  3 10:09:05 2022 ; 674 ;; 4.3 ;;
Thu Feb  3 10:09:06 2022 ; 675 ;; 4.3 ;;
Thu Feb  3 10:09:07 2022 ; 676 ;; 4.29 ;;
Thu Feb  3 10:09:08 2022 ; 677 ;; 4.28 ;;
Thu Feb  3 10:09:09 2022 ; 678 ;; 4.28 ;;
Thu Feb  3 10:09:10 2022 ; 679 ;; 4.27 ;;
Thu Feb  3 10:09:11 2022 ; 680 ;; 4.26 ;;
Thu Feb  3 10:09:12 2022 ; 681 ;; 4.26 ;;
Thu Feb  3 10:09:13 2022 ; 682 ;; 4.25 ;;
Thu Feb  3 10:09:14 2022 ; 683 ;; 4.25 ;;
Thu Feb  3 10:09:15 2022 ; 684 ;; 4.24 ;;
Thu Feb  3 10:09:16 2022 ; 685 ;; 4.23 ;;
Thu Feb  3 10:09:17 2022 ; 686 ;; 4.23 ;;
Thu Feb  3 10:09:18 2022 ; 687 ;; 4.22 ;;
Thu Feb  3 10:09:19 2022 ; 688 ;; 4.22 ;;
Thu Feb  3 10:09:20 2022 ; 689 ;; 4.21 ;;
Thu Feb  3 10:09:21 2022 ; 690 ;; 4.2 ;;
Thu Feb  3 10:09:22 2022 ; 691 ;; 4.2 ;;
Thu Feb  3 10:09:23 2022 ; 692 ;; 4.19 ;;
Thu Feb  3 10:09:24 2022 ; 693 ;; 4.18 ;;
Thu Feb  3 10:09:25 2022 ; 694 ;; 4.18 ;;
Thu Feb  3 10:09:26 2022 ; 695 ;; 4.17 ;;
Thu Feb  3 10:09:27 2022 ; 696 ;; 4.17 ;;
Thu Feb  3 10:09:28 2022 ; 697 ;; 4.16 ;;
Thu Feb  3 10:09:29 2022 ; 698 ;; 4.15 ;;
Thu Feb  3 10:09:30 2022 ; 699 ;; 4.15 ;;
Thu Feb  3 10:09:31 2022 ; 700 ;; 4.14 ;;
Thu Feb  3 10:09:32 2022 ; 701 ;; 4.14 ;;
Thu Feb  3 10:09:33 2022 ; 702 ;; 4.13 ;;
Thu Feb  3 10:09:34 2022 ; 703 ;; 4.13 ;;
Thu Feb  3 10:09:35 2022 ; 704 ;; 4.12 ;;
Thu Feb  3 10:09:36 2022 ; 705 ;; 4.11 ;;
Thu Feb  3 10:09:37 2022 ; 706 ;; 4.11 ;;
Thu Feb  3 10:09:39 2022 ; 707 ;; 4.1 ;;
Thu Feb  3 10:09:40 2022 ; 708 ;; 4.1 ;;
Thu Feb  3 10:09:41 2022 ; 709 ;; 4.09 ;;
Thu Feb  3 10:09:42 2022 ; 710 ;; 4.08 ;;
Thu Feb  3 10:09:43 2022 ; 711 ;; 4.08 ;;
Thu Feb  3 10:09:44 2022 ; 712 ;; 4.07 ;;
Thu Feb  3 10:09:45 2022 ; 713 ;; 4.07 ;;
Thu Feb  3 10:09:46 2022 ; 714 ;; 4.06 ;;
Thu Feb  3 10:09:47 2022 ; 715 ;; 4.06 ;;
Thu Feb  3 10:09:48 2022 ; 716 ;; 4.05 ;;
Thu Feb  3 10:09:49 2022 ; 717 ;; 4.04 ;;
Thu Feb  3 10:09:50 2022 ; 718 ;; 4.04 ;;
Thu Feb  3 10:09:51 2022 ; 719 ;; 4.03 ;;
Thu Feb  3 10:09:52 2022 ; 720 ;; 4.03 ;;
Thu Feb  3 10:09:53 2022 ; 721 ;; 4.02 ;;
Thu Feb  3 10:09:54 2022 ; 722 ;; 4.02 ;;
Thu Feb  3 10:09:55 2022 ; 723 ;; 4.01 ;;
Thu Feb  3 10:09:56 2022 ; 724 ;; 4.01 ;;
Thu Feb  3 10:09:57 2022 ; 725 ;; 4.0 ;;
Thu Feb  3 10:09:58 2022 ; 726 ;; 3.99 ;;
Thu Feb  3 10:09:59 2022 ; 727 ;; 3.99 ;;
Thu Feb  3 10:10:00 2022 ; 728 ;; 3.98 ;;
Thu Feb  3 10:11:38 2022 ; 729 ;; 3.98 ;;
Thu Feb  3 10:11:39 2022 ; 730 ;; 3.97 ;;
Thu Feb  3 10:11:40 2022 ; 731 ;; 3.97 ;;
Thu Feb  3 10:11:41 2022 ; 732 ;; 3.96 ;;
Thu Feb  3 10:11:42 2022 ; 733 ;; 3.96 ;;
Thu Feb  3 10:11:43 2022 ; 734 ;; 3.95 ;;
Thu Feb  3 10:11:44 2022 ; 735 ;; 3.95 ;;
Thu Feb  3 10:11:45 2022 ; 736 ;; 3.94 ;;
Thu Feb  3 10:11:46 2022 ; 737 ;; 3.93 ;;
Thu Feb  3 10:11:47 2022 ; 738 ;; 3.93 ;;
Thu Feb  3 10:11:48 2022 ; 739 ;; 3.92 ;;
Thu Feb  3 10:11:49 2022 ; 740 ;; 3.92 ;;
Thu Feb  3 10:11:50 2022 ; 741 ;; 3.91 ;;
Thu Feb  3 10:11:51 2022 ; 742 ;; 3.91 ;;
Thu Feb  3 10:11:52 2022 ; 743 ;; 3.9 ;;
Thu Feb  3 10:11:53 2022 ; 744 ;; 3.9 ;;
Thu Feb  3 10:11:54 2022 ; 745 ;; 3.89 ;;
Thu Feb  3 10:11:55 2022 ; 746 ;; 3.89 ;;
Thu Feb  3 10:11:56 2022 ; 747 ;; 3.88 ;;
Thu Feb  3 10:11:57 2022 ; 748 ;; 3.88 ;;
Thu Feb  3 10:11:58 2022 ; 749 ;; 3.87 ;;
Thu Feb  3 10:11:59 2022 ; 750 ;; 3.87 ;;
Thu Feb  3 10:12:00 2022 ; 751 ;; 3.86 ;;
Thu Feb  3 10:12:01 2022 ; 752 ;; 3.86 ;;
Thu Feb  3 10:12:02 2022 ; 753 ;; 3.85 ;;
Thu Feb  3 10:12:03 2022 ; 754 ;; 3.85 ;;
Thu Feb  3 10:12:05 2022 ; 755 ;; 3.84 ;;
Thu Feb  3 10:12:06 2022 ; 756 ;; 3.84 ;;
Thu Feb  3 10:12:07 2022 ; 757 ;; 3.83 ;;
Thu Feb  3 10:12:08 2022 ; 758 ;; 3.83 ;;
Thu Feb  3 10:12:09 2022 ; 759 ;; 3.82 ;;
Thu Feb  3 10:12:10 2022 ; 760 ;; 3.82 ;;
Thu Feb  3 10:12:11 2022 ; 761 ;; 3.81 ;;
Thu Feb  3 10:12:12 2022 ; 762 ;; 3.81 ;;
Thu Feb  3 10:12:13 2022 ; 763 ;; 3.8 ;;
Thu Feb  3 10:12:14 2022 ; 764 ;; 3.8 ;;
Thu Feb  3 10:12:15 2022 ; 765 ;; 3.79 ;;
Thu Feb  3 10:12:16 2022 ; 766 ;; 3.79 ;;
Thu Feb  3 10:12:17 2022 ; 767 ;; 3.78 ;;
Thu Feb  3 10:12:18 2022 ; 768 ;; 3.78 ;;
Thu Feb  3 10:12:19 2022 ; 769 ;; 3.77 ;;
Thu Feb  3 10:12:20 2022 ; 770 ;; 3.77 ;;
Thu Feb  3 10:12:21 2022 ; 771 ;; 3.76 ;;
Thu Feb  3 10:12:22 2022 ; 772 ;; 3.76 ;;
Thu Feb  3 10:12:23 2022 ; 773 ;; 3.75 ;;
Thu Feb  3 10:12:24 2022 ; 774 ;; 3.75 ;;
Thu Feb  3 10:12:25 2022 ; 775 ;; 3.74 ;;
Thu Feb  3 10:12:26 2022 ; 776 ;; 3.74 ;;
Thu Feb  3 10:12:27 2022 ; 777 ;; 3.73 ;;
Thu Feb  3 10:12:28 2022 ; 778 ;; 3.73 ;;
Thu Feb  3 10:12:29 2022 ; 779 ;; 3.72 ;;
Thu Feb  3 10:12:30 2022 ; 780 ;; 3.72 ;;
Thu Feb  3 10:12:31 2022 ; 781 ;; 3.71 ;;
Thu Feb  3 10:12:32 2022 ; 782 ;; 3.71 ;;
Thu Feb  3 10:12:33 2022 ; 783 ;; 3.7 ;;
Thu Feb  3 10:12:35 2022 ; 784 ;; 3.7 ;;
Thu Feb  3 10:12:38 2022 ; 785 ;; 3.69 ;;
Thu Feb  3 10:12:40 2022 ; 786 ;; 3.69 ;;
Thu Feb  3 10:12:42 2022 ; 787 ;; 3.68 ;;
Thu Feb  3 10:12:44 2022 ; 788 ;; 3.68 ;;
Thu Feb  3 10:12:46 2022 ; 789 ;; 3.68 ;;
Thu Feb  3 10:12:48 2022 ; 790 ;; 3.67 ;;
Thu Feb  3 10:12:50 2022 ; 791 ;; 3.67 ;;
Thu Feb  3 10:12:52 2022 ; 792 ;; 3.66 ;;
Thu Feb  3 10:12:54 2022 ; 793 ;; 3.66 ;;
Thu Feb  3 10:12:56 2022 ; 794 ;; 3.65 ;;
Thu Feb  3 10:12:58 2022 ; 795 ;; 3.65 ;;
Thu Feb  3 10:13:00 2022 ; 796 ;; 3.64 ;;
Thu Feb  3 10:13:01 2022 ; 797 ;; 3.64 ;;
Thu Feb  3 10:13:03 2022 ; 798 ;; 3.63 ;;
Thu Feb  3 10:13:05 2022 ; 799 ;; 3.63 ;;
Thu Feb  3 10:13:06 2022 ; 800 ;; 3.63 ;;
Thu Feb  3 10:13:08 2022 ; 801 ;; 3.62 ;;
Thu Feb  3 10:13:10 2022 ; 802 ;; 3.62 ;;
Thu Feb  3 10:13:12 2022 ; 803 ;; 3.61 ;;
Thu Feb  3 10:13:14 2022 ; 804 ;; 3.61 ;;
Thu Feb  3 10:13:16 2022 ; 805 ;; 3.6 ;;
Thu Feb  3 10:13:18 2022 ; 806 ;; 3.6 ;;
Thu Feb  3 10:13:19 2022 ; 807 ;; 3.59 ;;
Thu Feb  3 10:13:21 2022 ; 808 ;; 3.59 ;;
Thu Feb  3 10:13:22 2022 ; 809 ;; 3.58 ;;
Thu Feb  3 10:13:24 2022 ; 810 ;; 3.58 ;;
Thu Feb  3 10:13:25 2022 ; 811 ;; 3.58 ;;
Thu Feb  3 10:13:27 2022 ; 812 ;; 3.57 ;;
Thu Feb  3 10:13:29 2022 ; 813 ;; 3.57 ;;
Thu Feb  3 10:13:31 2022 ; 814 ;; 3.56 ;;
Thu Feb  3 10:13:32 2022 ; 815 ;; 3.56 ;;
Thu Feb  3 10:13:34 2022 ; 816 ;; 3.55 ;;
Thu Feb  3 10:13:36 2022 ; 817 ;; 3.55 ;;
Thu Feb  3 10:13:37 2022 ; 818 ;; 3.55 ;;
Thu Feb  3 10:13:40 2022 ; 819 ;; 3.54 ;;
Thu Feb  3 10:13:42 2022 ; 820 ;; 3.54 ;;
Thu Feb  3 10:13:43 2022 ; 821 ;; 3.53 ;;
Thu Feb  3 10:13:45 2022 ; 822 ;; 3.53 ;;
Thu Feb  3 10:13:46 2022 ; 823 ;; 3.52 ;;
Thu Feb  3 10:13:48 2022 ; 824 ;; 3.52 ;;
