475 ; -50.0 ; 99.58
476 ; -47.0 ; 99.58
477 ; -49.0 ; 99.58
478 ; -53.0 ; 99.58
479 ; -51.0 ; 99.58
480 ; -52.0 ; 99.58
481 ; -52.0 ; 99.58
482 ; -51.0 ; 99.59
483 ; -54.0 ; 99.59
484 ; -54.0 ; 99.59
485 ; -50.0 ; 99.59
486 ; -50.0 ; 99.59
487 ; -54.0 ; 99.59
488 ; -55.0 ; 99.59
489 ; -52.0 ; 99.59
490 ; -50.0 ; 99.59
491 ; -47.0 ; 99.59
492 ; -50.0 ; 99.59
493 ; -52.0 ; 99.59
494 ; -53.0 ; 99.6
495 ; -50.0 ; 99.6
496 ; -50.0 ; 99.6
497 ; -48.0 ; 99.6
498 ; -50.0 ; 99.6
499 ; -48.0 ; 99.6
500 ; -49.0 ; 99.6
501 ; -52.0 ; 99.6
502 ; -53.0 ; 99.6
503 ; -54.0 ; 99.6
504 ; -51.0 ; 99.6
505 ; -51.0 ; 99.6
506 ; -51.0 ; 99.6
507 ; -50.0 ; 99.61
508 ; -50.0 ; 99.61
509 ; -49.0 ; 99.61
510 ; -51.0 ; 99.61
511 ; -53.0 ; 99.61
512 ; -49.0 ; 99.61
513 ; -48.0 ; 99.61
514 ; -49.0 ; 99.61
515 ; -49.0 ; 99.61
516 ; -51.0 ; 99.61
517 ; -50.0 ; 99.61
518 ; -52.0 ; 99.61
519 ; -51.0 ; 99.61
520 ; -49.0 ; 99.62
521 ; -50.0 ; 99.62
522 ; -51.0 ; 99.62
523 ; -50.0 ; 99.62
524 ; -50.0 ; 99.62
525 ; -52.0 ; 99.62
526 ; -53.0 ; 99.62
527 ; -51.0 ; 99.62
528 ; -50.0 ; 99.62
529 ; -48.0 ; 99.62
530 ; -51.0 ; 99.62
531 ; -49.0 ; 99.62
532 ; -47.0 ; 99.62
533 ; -49.0 ; 99.62
534 ; -49.0 ; 99.63
535 ; -48.0 ; 99.63
536 ; -48.0 ; 99.63
537 ; -47.0 ; 99.63
538 ; -48.0 ; 99.63
539 ; -48.0 ; 99.63
540 ; -50.0 ; 99.63
541 ; -49.0 ; 99.63
542 ; -51.0 ; 99.63
543 ; -51.0 ; 99.63
544 ; -52.0 ; 99.63
545 ; -52.0 ; 99.63
546 ; -49.0 ; 99.63
547 ; -53.0 ; 99.63
548 ; -53.0 ; 99.64
549 ; -51.0 ; 99.64
550 ; -49.0 ; 99.64
551 ; -49.0 ; 99.64
552 ; -51.0 ; 99.64
553 ; -50.0 ; 99.64
554 ; -50.0 ; 99.64
555 ; -51.0 ; 99.64
556 ; -51.0 ; 99.64
557 ; -51.0 ; 99.64
558 ; -50.0 ; 99.64
559 ; -49.0 ; 99.64
560 ; -47.0 ; 99.64
561 ; -49.0 ; 99.64
562 ; -50.0 ; 99.64
563 ; -50.0 ; 99.64
564 ; -49.0 ; 99.65
565 ; -48.0 ; 99.65
566 ; -45.0 ; 99.65
567 ; -46.0 ; 99.65
568 ; -48.0 ; 99.65
569 ; -47.0 ; 99.65
570 ; -47.0 ; 99.65
571 ; -49.0 ; 99.65
572 ; -48.0 ; 99.65
573 ; -51.0 ; 99.65
574 ; -49.0 ; 99.65
575 ; -51.0 ; 99.65
576 ; -49.0 ; 99.65
577 ; -52.0 ; 99.65
578 ; -52.0 ; 99.65
579 ; -53.0 ; 99.65
580 ; -49.0 ; 99.66
581 ; -60.0 ; 99.66
582 ; -58.0 ; 99.66
583 ; -52.0 ; 99.66
584 ; -47.0 ; 99.66
585 ; -48.0 ; 99.66
586 ; -55.0 ; 99.66
587 ; -58.0 ; 99.66
588 ; -48.0 ; 99.66
589 ; -48.0 ; 99.66
590 ; -49.0 ; 99.66
591 ; -43.0 ; 99.66
592 ; -50.0 ; 99.66
593 ; -50.0 ; 99.66
594 ; -50.0 ; 99.66
595 ; -50.0 ; 99.66
596 ; -45.0 ; 99.66
597 ; -43.0 ; 99.66
598 ; -42.0 ; 99.67
599 ; -43.0 ; 99.67
600 ; -48.0 ; 99.67
601 ; -46.0 ; 99.67
602 ; -46.0 ; 99.67
603 ; -47.0 ; 99.67
604 ; -46.0 ; 99.67
605 ; -43.0 ; 99.67
606 ; -53.0 ; 99.67
607 ; -50.0 ; 99.67
608 ; -48.0 ; 99.67
609 ; -43.0 ; 99.67
610 ; -45.0 ; 99.67
611 ; -48.0 ; 99.67
612 ; -50.0 ; 99.67
613 ; -47.0 ; 99.67
614 ; -39.0 ; 99.67
615 ; -41.0 ; 99.67
616 ; -40.0 ; 99.68
617 ; -44.0 ; 99.68
618 ; -43.0 ; 99.68
619 ; -40.0 ; 99.68
620 ; -41.0 ; 99.68
621 ; -35.0 ; 99.68
622 ; -35.0 ; 99.68
623 ; -38.0 ; 99.68
624 ; -46.0 ; 99.68
625 ; -38.0 ; 99.68
626 ; -43.0 ; 99.68
627 ; -42.0 ; 99.68
628 ; -36.0 ; 99.68
629 ; -38.0 ; 99.68
630 ; -42.0 ; 99.68
631 ; -41.0 ; 99.68
632 ; -41.0 ; 99.68
633 ; -42.0 ; 99.68
634 ; -36.0 ; 99.68
635 ; -41.0 ; 99.69
636 ; -48.0 ; 99.69
637 ; -40.0 ; 99.69
638 ; -54.0 ; 99.69
639 ; -60.0 ; 99.69
640 ; -60.0 ; 99.69
641 ; -57.0 ; 99.69
642 ; -53.0 ; 99.69
643 ; -49.0 ; 99.69
644 ; -56.0 ; 99.69
645 ; -48.0 ; 99.69
646 ; -45.0 ; 99.69
647 ; -53.0 ; 99.69
648 ; -57.0 ; 99.69
649 ; -55.0 ; 99.69
650 ; -50.0 ; 99.69
651 ; -50.0 ; 99.69
652 ; -49.0 ; 99.69
653 ; -48.0 ; 99.69
654 ; -49.0 ; 99.69
655 ; -54.0 ; 99.69
656 ; -51.0 ; 99.7
657 ; -55.0 ; 99.7
658 ; -50.0 ; 99.7
659 ; -49.0 ; 99.7
660 ; -47.0 ; 99.7
661 ; -51.0 ; 99.7
662 ; -52.0 ; 99.7
663 ; -52.0 ; 99.7
664 ; -56.0 ; 99.7
665 ; -55.0 ; 99.7
666 ; -51.0 ; 99.7
667 ; -47.0 ; 99.7
668 ; -52.0 ; 99.7
669 ; -50.0 ; 99.7
670 ; -46.0 ; 99.7
671 ; -50.0 ; 99.7
672 ; -48.0 ; 99.7
673 ; -44.0 ; 99.7
674 ; -44.0 ; 99.7
675 ; -45.0 ; 99.7
676 ; -45.0 ; 99.7
677 ; -48.0 ; 99.7
678 ; -50.0 ; 99.71
679 ; -50.0 ; 99.71
680 ; -49.0 ; 99.71
681 ; -52.0 ; 99.71
682 ; -49.0 ; 99.71
683 ; -46.0 ; 99.71
684 ; -48.0 ; 99.71
685 ; -51.0 ; 99.71
686 ; -52.0 ; 99.71
687 ; -49.0 ; 99.71
688 ; -52.0 ; 99.71
689 ; -51.0 ; 99.71
690 ; -49.0 ; 99.71
691 ; -52.0 ; 99.71
692 ; -52.0 ; 99.71
693 ; -52.0 ; 99.71
694 ; -51.0 ; 99.71
695 ; -55.0 ; 99.71
696 ; -52.0 ; 99.71
697 ; -55.0 ; 99.71
698 ; -55.0 ; 99.71
699 ; -48.0 ; 99.71
700 ; -53.0 ; 99.71
701 ; -49.0 ; 99.71
702 ; -53.0 ; 99.72
703 ; -52.0 ; 99.72
704 ; -50.0 ; 99.72
705 ; -48.0 ; 99.72
706 ; -46.0 ; 99.72
707 ; -46.0 ; 99.72
708 ; -44.0 ; 99.72
709 ; -47.0 ; 99.72
710 ; -49.0 ; 99.72
711 ; -46.0 ; 99.72
712 ; -47.0 ; 99.72
713 ; -46.0 ; 99.72
714 ; -52.0 ; 99.72
715 ; -50.0 ; 99.72
716 ; -59.0 ; 99.72
717 ; -62.0 ; 99.72
718 ; -57.0 ; 99.72
719 ; -58.0 ; 99.72
720 ; -57.0 ; 99.72
721 ; -55.0 ; 99.72
722 ;; 99.58
723 ; -59.0 ; 99.59
724 ; -50.0 ; 99.59
725 ; -52.0 ; 99.59
726 ; -50.0 ; 99.59
727 ; -51.0 ; 99.59
728 ; -54.0 ; 99.59
729 ; -52.0 ; 99.59
730 ; -51.0 ; 99.59
731 ; -56.0 ; 99.59
732 ; -55.0 ; 99.59
733 ; -57.0 ; 99.59
734 ;; 99.46
735 ; -55.0 ; 99.46
736 ; -59.0 ; 99.46
737 ; -60.0 ; 99.46
738 ; -56.0 ; 99.46
739 ; -58.0 ; 99.46
740 ; -59.0 ; 99.46
741 ; -61.0 ; 99.46
742 ; -60.0 ; 99.46
743 ; -60.0 ; 99.46
744 ; -55.0 ; 99.46
745 ; -56.0 ; 99.46
746 ; -55.0 ; 99.46
747 ; -56.0 ; 99.46
748 ; -53.0 ; 99.47
749 ;; 99.33
750 ; -52.0 ; 99.33
751 ; -55.0 ; 99.33
752 ; -59.0 ; 99.34
753 ; -63.0 ; 99.34
754 ; -57.0 ; 99.34
755 ; -55.0 ; 99.34
756 ; -57.0 ; 99.34
757 ; -55.0 ; 99.34
758 ; -54.0 ; 99.34
759 ; -52.0 ; 99.34
760 ; -52.0 ; 99.34
761 ; -57.0 ; 99.34
762 ; -57.0 ; 99.34
763 ; -53.0 ; 99.34
764 ; -57.0 ; 99.35
765 ; -59.0 ; 99.35
766 ; -58.0 ; 99.35
767 ; -59.0 ; 99.35
768 ; -59.0 ; 99.35
769 ; -61.0 ; 99.35
770 ; -61.0 ; 99.35
771 ; -64.0 ; 99.35
772 ; -60.0 ; 99.35
773 ; -58.0 ; 99.35
774 ; -58.0 ; 99.35
775 ; -60.0 ; 99.35
776 ; -61.0 ; 99.36
777 ; -56.0 ; 99.36
778 ; -58.0 ; 99.36
779 ; -60.0 ; 99.36
780 ; -59.0 ; 99.36
781 ; -55.0 ; 99.36
782 ; -52.0 ; 99.36
783 ; -52.0 ; 99.36
784 ; -55.0 ; 99.36
785 ; -55.0 ; 99.36
786 ; -55.0 ; 99.36
787 ; -55.0 ; 99.36
788 ; -57.0 ; 99.37
789 ; -54.0 ; 99.37
790 ; -56.0 ; 99.37
791 ; -55.0 ; 99.37
792 ; -55.0 ; 99.37
793 ; -55.0 ; 99.37
794 ; -54.0 ; 99.37
795 ; -56.0 ; 99.37
796 ; -55.0 ; 99.37
797 ; -53.0 ; 99.37
798 ; -54.0 ; 99.37
799 ; -55.0 ; 99.37
800 ; -54.0 ; 99.38
801 ; -54.0 ; 99.38
802 ; -55.0 ; 99.38
803 ; -52.0 ; 99.38
804 ; -53.0 ; 99.38
805 ; -52.0 ; 99.38
806 ; -56.0 ; 99.38
807 ; -57.0 ; 99.38
808 ; -55.0 ; 99.38
809 ; -56.0 ; 99.38
810 ; -59.0 ; 99.38
811 ; -58.0 ; 99.38
812 ; -59.0 ; 99.38
813 ; -58.0 ; 99.38
814 ; -60.0 ; 99.39
815 ; -55.0 ; 99.39
816 ; -57.0 ; 99.39
817 ; -56.0 ; 99.39
818 ; -53.0 ; 99.39
819 ; -57.0 ; 99.39
820 ; -56.0 ; 99.39
821 ; -57.0 ; 99.39
822 ; -57.0 ; 99.39
823 ; -57.0 ; 99.39
824 ; -56.0 ; 99.39
825 ; -59.0 ; 99.39
826 ; -55.0 ; 99.39
827 ; -58.0 ; 99.4
828 ; -58.0 ; 99.4
829 ; -57.0 ; 99.4
830 ; -57.0 ; 99.4
831 ; -57.0 ; 99.4
832 ; -59.0 ; 99.4
833 ; -56.0 ; 99.4
834 ; -54.0 ; 99.4
835 ; -56.0 ; 99.4
836 ; -55.0 ; 99.4
837 ; -55.0 ; 99.4
838 ; -56.0 ; 99.4
839 ; -56.0 ; 99.4
840 ; -54.0 ; 99.4
841 ; -55.0 ; 99.41
842 ; -57.0 ; 99.41
843 ; -55.0 ; 99.41
844 ; -57.0 ; 99.41
845 ; -55.0 ; 99.41
846 ; -58.0 ; 99.41
847 ; -56.0 ; 99.41
848 ; -52.0 ; 99.41
849 ; -52.0 ; 99.41
850 ; -53.0 ; 99.41
851 ; -55.0 ; 99.41
852 ; -50.0 ; 99.41
853 ; -53.0 ; 99.41
854 ; -55.0 ; 99.41
855 ; -52.0 ; 99.42
856 ; -53.0 ; 99.42
857 ; -53.0 ; 99.42
858 ; -52.0 ; 99.42
859 ; -52.0 ; 99.42
860 ; -56.0 ; 99.42
861 ; -56.0 ; 99.42
862 ; -55.0 ; 99.42
863 ; -54.0 ; 99.42
864 ; -60.0 ; 99.42
865 ; -55.0 ; 99.42
866 ; -57.0 ; 99.42
867 ; -57.0 ; 99.42
868 ; -57.0 ; 99.42
869 ; -56.0 ; 99.42
870 ; -55.0 ; 99.43
871 ; -52.0 ; 99.43
872 ; -54.0 ; 99.43
873 ; -55.0 ; 99.43
874 ; -55.0 ; 99.43
875 ; -58.0 ; 99.43
876 ; -54.0 ; 99.43
