Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Mon Jan 31 20:13:11 2022 ; 3294 ;; 88.22 ;;
Mon Jan 31 20:13:12 2022 ; 3295 ;; 88.19 ;;
Mon Jan 31 20:13:13 2022 ; 3296 ;; 88.17 ;;
Mon Jan 31 20:13:14 2022 ; 3297 ;; 88.14 ;;
Mon Jan 31 20:13:15 2022 ; 3298 ;; 88.11 ;;
Mon Jan 31 20:13:16 2022 ; 3299 ;; 88.09 ;;
Mon Jan 31 20:13:17 2022 ; 3300 ;; 88.06 ;;
Mon Jan 31 20:13:18 2022 ; 3301 ;; 88.03 ;;
Mon Jan 31 20:13:19 2022 ; 3302 ;; 88.01 ;;
Mon Jan 31 20:13:20 2022 ; 3303 ;; 87.98 ;;
Mon Jan 31 20:13:21 2022 ; 3304 ;; 87.95 ;;
Mon Jan 31 20:13:22 2022 ; 3305 ;; 87.93 ;;
Mon Jan 31 20:13:23 2022 ; 3306 ;; 87.9 ;;
Mon Jan 31 20:13:24 2022 ; 3307 ;; 87.87 ;;
Mon Jan 31 20:13:25 2022 ; 3308 ;; 87.85 ;;
Mon Jan 31 20:13:26 2022 ; 3309 ;; 87.82 ;;
Mon Jan 31 20:13:27 2022 ; 3310 ;; 87.79 ;;
Mon Jan 31 20:13:28 2022 ; 3311 ;; 87.77 ;;
Mon Jan 31 20:13:29 2022 ; 3312 ;; 87.74 ;;
Mon Jan 31 20:13:30 2022 ; 3313 ;; 87.72 ;;
Mon Jan 31 20:13:31 2022 ; 3314 ;; 87.69 ;;
Mon Jan 31 20:13:32 2022 ; 3315 ;; 87.66 ;;
Mon Jan 31 20:13:33 2022 ; 3316 ;; 87.64 ;;
Mon Jan 31 20:13:34 2022 ; 3317 ;; 87.61 ;;
Mon Jan 31 20:13:35 2022 ; 3318 ;; 87.58 ;;
Mon Jan 31 20:13:36 2022 ; 3319 ;; 87.56 ;;
Mon Jan 31 20:13:37 2022 ; 3320 ;; 87.53 ;;
Mon Jan 31 20:13:39 2022 ; 3321 ;; 87.5 ;;
Mon Jan 31 20:13:40 2022 ; 3322 ;; 87.48 ;;
Mon Jan 31 20:13:41 2022 ; 3323 ;; 87.45 ;;
Mon Jan 31 20:13:42 2022 ; 3324 ;; 87.42 ;;
Mon Jan 31 20:13:43 2022 ; 3325 ;; 87.4 ;;
Mon Jan 31 20:13:44 2022 ; 3326 ;; 87.37 ;;
Mon Jan 31 20:13:45 2022 ; 3327 ;; 87.35 ;;
Mon Jan 31 20:13:46 2022 ; 3328 ;; 87.32 ;;
Mon Jan 31 20:13:47 2022 ; 3329 ;; 87.29 ;;
Mon Jan 31 20:13:48 2022 ; 3330 ;; 87.27 ;;
Mon Jan 31 20:13:49 2022 ; 3331 ;; 87.24 ;;
Mon Jan 31 20:13:50 2022 ; 3332 ;; 87.21 ;;
Mon Jan 31 20:13:51 2022 ; 3333 ;; 87.19 ;;
Mon Jan 31 20:13:52 2022 ; 3334 ;; 87.16 ;;
Mon Jan 31 20:13:53 2022 ; 3335 ;; 87.14 ;;
Mon Jan 31 20:13:54 2022 ; 3336 ;; 87.11 ;;
Mon Jan 31 20:13:55 2022 ; 3337 ;; 87.08 ;;
Mon Jan 31 20:13:56 2022 ; 3338 ;; 87.06 ;;
Mon Jan 31 20:13:57 2022 ; 3339 ;; 87.03 ;;
Mon Jan 31 20:13:58 2022 ; 3340 ;; 87.01 ;;
Mon Jan 31 20:13:59 2022 ; 3341 ;; 86.98 ;;
Mon Jan 31 20:14:00 2022 ; 3342 ;; 86.95 ;;
Mon Jan 31 20:14:01 2022 ; 3343 ;; 86.93 ;;
Mon Jan 31 20:14:02 2022 ; 3344 ;; 86.9 ;;
Mon Jan 31 20:14:03 2022 ; 3345 ;; 86.88 ;;
Mon Jan 31 20:14:04 2022 ; 3346 ;; 86.85 ;;
Mon Jan 31 20:14:05 2022 ; 3347 ;; 86.82 ;;
Mon Jan 31 20:14:06 2022 ; 3348 ;; 86.8 ;;
Mon Jan 31 20:14:07 2022 ; 3349 ;; 86.77 ;;
Mon Jan 31 20:14:08 2022 ; 3350 ;; 86.75 ;;
Mon Jan 31 20:14:09 2022 ; 3351 ;; 86.72 ;;
Mon Jan 31 20:14:10 2022 ; 3352 ;; 86.69 ;;
Mon Jan 31 20:14:11 2022 ; 3353 ;; 86.67 ;;
Mon Jan 31 20:14:12 2022 ; 3354 ;; 86.64 ;;
Mon Jan 31 20:14:13 2022 ; 3355 ;; 86.62 ;;
Mon Jan 31 20:14:14 2022 ; 3356 ;; 86.59 ;;
Mon Jan 31 20:14:15 2022 ; 3357 ;; 86.57 ;;
Mon Jan 31 20:14:16 2022 ; 3358 ;; 86.54 ;;
Mon Jan 31 20:14:17 2022 ; 3359 ;; 86.51 ;;
Mon Jan 31 20:14:18 2022 ; 3360 ;; 86.49 ;;
Mon Jan 31 20:14:19 2022 ; 3361 ;; 86.46 ;;
Mon Jan 31 20:14:21 2022 ; 3362 ;; 86.44 ;;
Mon Jan 31 20:14:22 2022 ; 3363 ;; 86.41 ;;
Mon Jan 31 20:14:23 2022 ; 3364 ;; 86.39 ;;
Mon Jan 31 20:14:24 2022 ; 3365 ;; 86.36 ;;
Mon Jan 31 20:14:25 2022 ; 3366 ;; 86.33 ;;
Mon Jan 31 20:14:26 2022 ; 3367 ;; 86.31 ;;
Mon Jan 31 20:14:27 2022 ; 3369 ;; 86.29 ;;
Mon Jan 31 20:14:28 2022 ; 3370 ;; 86.26 ;;
Mon Jan 31 20:14:40 2022 ; 3391 ;; 86.32 ;;
Mon Jan 31 20:14:46 2022 ; 3401 ;; 86.33 ;;
Mon Jan 31 20:14:59 2022 ; 3423 ;; 86.39 ;;
Mon Jan 31 20:15:00 2022 ; 3424 ;; 86.36 ;;
Mon Jan 31 20:15:01 2022 ; 3425 ;; 86.34 ;;
Mon Jan 31 20:15:02 2022 ; 3426 ;; 86.31 ;;
Mon Jan 31 20:15:03 2022 ; 3427 ;; 86.29 ;;
Mon Jan 31 20:15:04 2022 ; 3428 ;; 86.26 ;;
Mon Jan 31 20:15:05 2022 ; 3429 ;; 86.24 ;;
Mon Jan 31 20:15:06 2022 ; 3430 ;; 86.21 ;;
Mon Jan 31 20:15:07 2022 ; 3431 ;; 86.18 ;;
Mon Jan 31 20:15:08 2022 ; 3432 ;; 86.16 ;;
Mon Jan 31 20:15:09 2022 ; 3433 ;; 86.13 ;;
Mon Jan 31 20:15:10 2022 ; 3434 ;; 86.11 ;;
Mon Jan 31 20:15:11 2022 ; 3435 ;; 86.08 ;;
Mon Jan 31 20:15:12 2022 ; 3436 ;; 86.06 ;;
Mon Jan 31 20:15:13 2022 ; 3437 ;; 86.03 ;;
Mon Jan 31 20:15:14 2022 ; 3438 ;; 86.01 ;;
Mon Jan 31 20:15:15 2022 ; 3439 ;; 85.98 ;;
Mon Jan 31 20:15:16 2022 ; 3440 ;; 85.96 ;;
Mon Jan 31 20:15:17 2022 ; 3441 ;; 85.93 ;;
Mon Jan 31 20:15:18 2022 ; 3442 ;; 85.91 ;;
Mon Jan 31 20:15:19 2022 ; 3443 ;; 85.88 ;;
Mon Jan 31 20:15:20 2022 ; 3444 ;; 85.86 ;;
Mon Jan 31 20:15:21 2022 ; 3445 ;; 85.83 ;;
Mon Jan 31 20:15:22 2022 ; 3446 ;; 85.81 ;;
Mon Jan 31 20:15:23 2022 ; 3447 ;; 85.78 ;;
Mon Jan 31 20:15:24 2022 ; 3448 ;; 85.76 ;;
Mon Jan 31 20:15:25 2022 ; 3449 ;; 85.73 ;;
Mon Jan 31 20:15:26 2022 ; 3450 ;; 85.71 ;;
Mon Jan 31 20:15:27 2022 ; 3451 ;; 85.69 ;;
Mon Jan 31 20:15:28 2022 ; 3452 ;; 85.66 ;;
Mon Jan 31 20:15:29 2022 ; 3453 ;; 85.64 ;;
Mon Jan 31 20:15:30 2022 ; 3454 ;; 85.61 ;;
Mon Jan 31 20:15:31 2022 ; 3455 ;; 85.59 ;;
Mon Jan 31 20:15:32 2022 ; 3456 ;; 85.56 ;;
Mon Jan 31 20:15:33 2022 ; 3457 ;; 85.54 ;;
Mon Jan 31 20:15:34 2022 ; 3458 ;; 85.51 ;;
Mon Jan 31 20:15:35 2022 ; 3459 ;; 85.49 ;;
Mon Jan 31 20:15:37 2022 ; 3460 ;; 85.46 ;;
Mon Jan 31 20:15:38 2022 ; 3461 ;; 85.44 ;;
Mon Jan 31 20:15:39 2022 ; 3462 ;; 85.41 ;;
Mon Jan 31 20:15:40 2022 ; 3463 ;; 85.39 ;;
Mon Jan 31 20:15:41 2022 ; 3464 ;; 85.36 ;;
Mon Jan 31 20:15:42 2022 ; 3465 ;; 85.34 ;;
Mon Jan 31 20:15:43 2022 ; 3466 ;; 85.31 ;;
Mon Jan 31 20:15:44 2022 ; 3467 ;; 85.29 ;;
Mon Jan 31 20:15:45 2022 ; 3468 ;; 85.27 ;;
Mon Jan 31 20:15:46 2022 ; 3469 ;; 85.24 ;;
Mon Jan 31 20:15:47 2022 ; 3470 ;; 85.22 ;;
Mon Jan 31 20:15:48 2022 ; 3471 ;; 85.19 ;;
Mon Jan 31 20:15:49 2022 ; 3472 ;; 85.17 ;;
Mon Jan 31 20:15:50 2022 ; 3473 ;; 85.14 ;;
Mon Jan 31 20:15:51 2022 ; 3474 ;; 85.12 ;;
Mon Jan 31 20:15:52 2022 ; 3475 ;; 85.09 ;;
Mon Jan 31 20:15:53 2022 ; 3476 ;; 85.07 ;;
Mon Jan 31 20:15:54 2022 ; 3477 ;; 85.04 ;;
Mon Jan 31 20:15:55 2022 ; 3478 ;; 85.02 ;;
Mon Jan 31 20:15:56 2022 ; 3479 ;; 85.0 ;;
Mon Jan 31 20:15:57 2022 ; 3480 ;; 84.97 ;;
Mon Jan 31 20:15:58 2022 ; 3481 ;; 84.95 ;;
Mon Jan 31 20:15:59 2022 ; 3482 ;; 84.92 ;;
Mon Jan 31 20:16:00 2022 ; 3483 ;; 84.9 ;;
Mon Jan 31 20:16:01 2022 ; 3484 ;; 84.87 ;;
Mon Jan 31 20:16:02 2022 ; 3485 ;; 84.85 ;;
Mon Jan 31 20:16:03 2022 ; 3486 ;; 84.83 ;;
Mon Jan 31 20:16:04 2022 ; 3487 ;; 84.8 ;;
Mon Jan 31 20:16:05 2022 ; 3488 ;; 84.78 ;;
Mon Jan 31 20:16:06 2022 ; 3489 ;; 84.75 ;;
Mon Jan 31 20:16:07 2022 ; 3490 ;; 84.73 ;;
Mon Jan 31 20:16:08 2022 ; 3491 ;; 84.7 ;;
Mon Jan 31 20:16:09 2022 ; 3492 ;; 84.68 ;;
Mon Jan 31 20:16:10 2022 ; 3493 ;; 84.66 ;;
Mon Jan 31 20:16:11 2022 ; 3494 ;; 84.63 ;;
Mon Jan 31 20:16:12 2022 ; 3495 ;; 84.61 ;;
Mon Jan 31 20:16:13 2022 ; 3496 ;; 84.58 ;;
Mon Jan 31 20:16:14 2022 ; 3497 ;; 84.56 ;;
Mon Jan 31 20:16:15 2022 ; 3498 ;; 84.53 ;;
Mon Jan 31 20:16:16 2022 ; 3499 ;; 84.51 ;;
Mon Jan 31 20:16:17 2022 ; 3500 ;; 84.49 ;;
Mon Jan 31 20:16:19 2022 ; 3501 ;; 84.46 ;;
Mon Jan 31 20:16:20 2022 ; 3502 ;; 84.44 ;;
Mon Jan 31 20:16:21 2022 ; 3503 ;; 84.41 ;;
Mon Jan 31 20:16:22 2022 ; 3504 ;; 84.39 ;;
Mon Jan 31 20:16:23 2022 ; 3505 ;; 84.37 ;;
Mon Jan 31 20:16:24 2022 ; 3506 ;; 84.34 ;;
Mon Jan 31 20:16:25 2022 ; 3507 ;; 84.32 ;;
Mon Jan 31 20:16:26 2022 ; 3508 ;; 84.29 ;;
Mon Jan 31 20:16:27 2022 ; 3509 ;; 84.27 ;;
Mon Jan 31 20:16:28 2022 ; 3510 ;; 84.25 ;;
Mon Jan 31 20:16:29 2022 ; 3511 ;; 84.22 ;;
Mon Jan 31 20:16:30 2022 ; 3512 ;; 84.2 ;;
Mon Jan 31 20:16:31 2022 ; 3513 ;; 84.17 ;;
Mon Jan 31 20:16:32 2022 ; 3514 ;; 84.15 ;;
Mon Jan 31 20:16:33 2022 ; 3515 ;; 84.13 ;;
Mon Jan 31 20:16:34 2022 ; 3516 ;; 84.1 ;;
Mon Jan 31 20:16:35 2022 ; 3517 ;; 84.08 ;;
Mon Jan 31 20:16:36 2022 ; 3518 ;; 84.05 ;;
Mon Jan 31 20:16:37 2022 ; 3519 ;; 84.03 ;;
Mon Jan 31 20:16:38 2022 ; 3520 ;; 84.01 ;;
Mon Jan 31 20:16:39 2022 ; 3521 ;; 83.98 ;;
Mon Jan 31 20:16:40 2022 ; 3522 ;; 83.96 ;;
Mon Jan 31 20:16:49 2022 ; 3538 ;; 84.0 ;;
Mon Jan 31 20:17:07 2022 ; 3569 ;; 84.11 ;;
Mon Jan 31 20:17:08 2022 ; 3570 ;; 84.09 ;;
Mon Jan 31 20:17:10 2022 ; 3574 ;; 84.08 ;;
Mon Jan 31 20:17:16 2022 ; 3583 ;; 84.09 ;;
Mon Jan 31 20:17:18 2022 ; 3586 ;; 84.08 ;;
Mon Jan 31 20:17:42 2022 ; 3630 ;; 84.24 ;;
Mon Jan 31 20:17:51 2022 ; 3645 ;; 84.28 ;;
Mon Jan 31 20:18:06 2022 ; 3673 ;; 84.37 ;;
Mon Jan 31 20:18:11 2022 ; 3680 ;; 84.38 ;;
Mon Jan 31 20:18:18 2022 ; 3692 ;; 84.4 ;;
Mon Jan 31 20:18:27 2022 ; 3708 ;; 84.44 ;;
Mon Jan 31 20:18:57 2022 ; 3761 ;; 84.63 ;;
Mon Jan 31 20:19:47 2022 ; 3851 ;; 84.96 ;;
Mon Jan 31 20:19:55 2022 ; 3865 ;; 84.99 ;;
Mon Jan 31 20:19:56 2022 ; 3866 ;; 84.97 ;;
Mon Jan 31 20:20:00 2022 ; 3873 ;; 84.97 ;;
Mon Jan 31 20:20:16 2022 ; 3901 ;; 85.06 ;;
Mon Jan 31 20:20:17 2022 ; 3902 ;; 85.03 ;;
Mon Jan 31 20:20:19 2022 ; 3904 ;; 85.02 ;;
Mon Jan 31 20:20:22 2022 ; 3910 ;; 85.01 ;;
Mon Jan 31 20:20:26 2022 ; 3915 ;; 85.01 ;;
Mon Jan 31 20:20:28 2022 ; 3918 ;; 84.99 ;;
Mon Jan 31 20:20:31 2022 ; 3923 ;; 84.99 ;;
Mon Jan 31 20:20:32 2022 ; 3924 ;; 84.96 ;;
Mon Jan 31 20:20:34 2022 ; 3927 ;; 84.95 ;;
Mon Jan 31 20:20:35 2022 ; 3928 ;; 84.93 ;;
Mon Jan 31 20:20:38 2022 ; 3932 ;; 84.92 ;;
Mon Jan 31 20:20:39 2022 ; 3933 ;; 84.9 ;;
Mon Jan 31 20:20:40 2022 ; 3934 ;; 84.88 ;;
Mon Jan 31 20:20:41 2022 ; 3935 ;; 84.85 ;;
Mon Jan 31 20:20:42 2022 ; 3936 ;; 84.83 ;;
Mon Jan 31 20:20:43 2022 ; 3937 ;; 84.81 ;;
Mon Jan 31 20:20:44 2022 ; 3938 ;; 84.79 ;;
Mon Jan 31 20:20:45 2022 ; 3939 ;; 84.77 ;;
Mon Jan 31 20:20:46 2022 ; 3940 ;; 84.75 ;;
Mon Jan 31 20:20:52 2022 ; 3949 ;; 84.76 ;;
Mon Jan 31 20:20:55 2022 ; 3955 ;; 84.75 ;;
Mon Jan 31 20:21:07 2022 ; 3975 ;; 84.81 ;;
Mon Jan 31 20:21:10 2022 ; 3980 ;; 84.8 ;;
Mon Jan 31 20:21:14 2022 ; 3986 ;; 84.8 ;;
Mon Jan 31 20:21:18 2022 ; 3993 ;; 84.8 ;;
Mon Jan 31 20:21:26 2022 ; 4007 ;; 84.83 ;;
Mon Jan 31 20:21:38 2022 ; 4027 ;; 84.88 ;;
Mon Jan 31 20:21:57 2022 ; 4061 ;; 84.98 ;;
Mon Jan 31 20:22:03 2022 ; 4070 ;; 84.99 ;;
Mon Jan 31 20:22:09 2022 ; 4080 ;; 85.0 ;;
Mon Jan 31 20:22:48 2022 ; 4150 ;; 85.23 ;;
Mon Jan 31 20:23:01 2022 ; 4173 ;; 85.29 ;;
Mon Jan 31 20:23:06 2022 ; 4181 ;; 85.29 ;;
Mon Jan 31 20:23:07 2022 ; 4182 ;; 85.27 ;;
Mon Jan 31 20:23:08 2022 ; 4183 ;; 85.25 ;;
Mon Jan 31 20:23:12 2022 ; 4190 ;; 85.25 ;;
Mon Jan 31 20:23:26 2022 ; 4214 ;; 85.31 ;;
Mon Jan 31 20:23:28 2022 ; 4217 ;; 85.3 ;;
Mon Jan 31 20:23:41 2022 ; 4240 ;; 85.35 ;;
Mon Jan 31 20:23:47 2022 ; 4249 ;; 85.36 ;;
Mon Jan 31 20:24:07 2022 ; 4285 ;; 85.46 ;;
Mon Jan 31 20:24:16 2022 ; 4300 ;; 85.49 ;;
Mon Jan 31 20:24:25 2022 ; 4316 ;; 85.52 ;;
Mon Jan 31 20:24:41 2022 ; 4344 ;; 85.59 ;;
Mon Jan 31 20:24:50 2022 ; 4360 ;; 85.62 ;;
Mon Jan 31 20:24:52 2022 ; 4363 ;; 85.61 ;;
Mon Jan 31 20:25:07 2022 ; 4388 ;; 85.67 ;;
Mon Jan 31 20:26:05 2022 ; 4494 ;; 85.98 ;;
Mon Jan 31 20:26:06 2022 ; 4495 ;; 85.96 ;;
Mon Jan 31 20:26:07 2022 ; 4496 ;; 85.94 ;;
Mon Jan 31 20:26:08 2022 ; 4497 ;; 85.92 ;;
Mon Jan 31 20:26:19 2022 ; 4516 ;; 85.96 ;;
Mon Jan 31 20:26:31 2022 ; 4536 ;; 86.0 ;;
Mon Jan 31 20:26:37 2022 ; 4546 ;; 86.01 ;;
Mon Jan 31 20:26:47 2022 ; 4564 ;; 86.04 ;;
Mon Jan 31 20:27:13 2022 ; 4609 ;; 86.16 ;;
Mon Jan 31 20:27:30 2022 ; 4640 ;; 86.23 ;;
Mon Jan 31 20:27:39 2022 ; 4656 ;; 86.25 ;;
Mon Jan 31 20:28:03 2022 ; 4697 ;; 86.35 ;;
Mon Jan 31 20:28:07 2022 ; 4704 ;; 86.35 ;;
Mon Jan 31 20:28:09 2022 ; 4707 ;; 86.34 ;;
Mon Jan 31 20:28:10 2022 ; 4708 ;; 86.32 ;;
Mon Jan 31 20:29:06 2022 ; 4810 ;; 86.59 ;;
Mon Jan 31 20:29:09 2022 ; 4814 ;; 86.58 ;;
Mon Jan 31 20:29:11 2022 ; 4817 ;; 86.57 ;;
Mon Jan 31 20:29:17 2022 ; 4826 ;; 86.57 ;;
Mon Jan 31 20:29:18 2022 ; 4828 ;; 86.56 ;;
Mon Jan 31 20:29:22 2022 ; 4835 ;; 86.56 ;;
Mon Jan 31 20:29:25 2022 ; 4839 ;; 86.55 ;;
Mon Jan 31 20:29:28 2022 ; 4843 ;; 86.54 ;;
Mon Jan 31 20:29:32 2022 ; 4849 ;; 86.53 ;;
Mon Jan 31 20:29:37 2022 ; 4858 ;; 86.54 ;;
Mon Jan 31 20:29:39 2022 ; 4861 ;; 86.53 ;;
Mon Jan 31 20:29:52 2022 ; 4884 ;; 86.57 ;;
Mon Jan 31 20:29:56 2022 ; 4890 ;; 86.56 ;;
Mon Jan 31 20:29:58 2022 ; 4892 ;; 86.55 ;;
Mon Jan 31 20:29:59 2022 ; 4893 ;; 86.53 ;;
Mon Jan 31 20:30:00 2022 ; 4894 ;; 86.51 ;;
Mon Jan 31 20:30:01 2022 ; 4895 ;; 86.5 ;;
Mon Jan 31 20:30:04 2022 ; 4900 ;; 86.49 ;;
Mon Jan 31 20:30:07 2022 ; 4904 ;; 86.48 ;;
Mon Jan 31 20:30:15 2022 ; 4918 ;; 86.5 ;;
Mon Jan 31 20:30:22 2022 ; 4930 ;; 86.51 ;;
Mon Jan 31 20:30:30 2022 ; 4944 ;; 86.53 ;;
Mon Jan 31 20:30:35 2022 ; 4951 ;; 86.53 ;;
Mon Jan 31 20:30:36 2022 ; 4952 ;; 86.51 ;;
Mon Jan 31 20:30:41 2022 ; 4961 ;; 86.51 ;;
Mon Jan 31 20:30:43 2022 ; 4964 ;; 86.5 ;;
Mon Jan 31 20:30:45 2022 ; 4966 ;; 86.49 ;;
Mon Jan 31 20:30:54 2022 ; 4982 ;; 86.51 ;;
Mon Jan 31 20:30:57 2022 ; 4987 ;; 86.5 ;;
Mon Jan 31 20:30:58 2022 ; 4988 ;; 86.49 ;;
Mon Jan 31 20:31:08 2022 ; 5004 ;; 86.51 ;;
Mon Jan 31 20:31:09 2022 ; 5005 ;; 86.49 ;;
Mon Jan 31 20:31:14 2022 ; 5013 ;; 86.5 ;;
Mon Jan 31 20:31:15 2022 ; 5014 ;; 86.48 ;;
Mon Jan 31 20:31:16 2022 ; 5015 ;; 86.46 ;;
Mon Jan 31 20:31:17 2022 ; 5017 ;; 86.45 ;;
Mon Jan 31 20:31:18 2022 ; 5018 ;; 86.43 ;;
Mon Jan 31 20:31:19 2022 ; 5019 ;; 86.41 ;;
Mon Jan 31 20:31:20 2022 ; 5020 ;; 86.39 ;;
Mon Jan 31 20:31:22 2022 ; 5023 ;; 86.38 ;;
Mon Jan 31 20:31:23 2022 ; 5024 ;; 86.37 ;;
Mon Jan 31 20:31:55 2022 ; 5080 ;; 86.5 ;;
Mon Jan 31 20:32:13 2022 ; 5113 ;; 86.56 ;;
Mon Jan 31 20:32:28 2022 ; 5139 ;; 86.61 ;;
Mon Jan 31 20:32:30 2022 ; 5142 ;; 86.6 ;;
Mon Jan 31 20:32:32 2022 ; 5145 ;; 86.59 ;;
Mon Jan 31 20:32:33 2022 ; 5147 ;; 86.57 ;;
Mon Jan 31 20:32:35 2022 ; 5149 ;; 86.56 ;;
Mon Jan 31 20:32:36 2022 ; 5150 ;; 86.54 ;;
Mon Jan 31 20:32:37 2022 ; 5151 ;; 86.53 ;;
Mon Jan 31 20:32:38 2022 ; 5152 ;; 86.51 ;;
Mon Jan 31 20:32:45 2022 ; 5164 ;; 86.52 ;;
Mon Jan 31 20:33:21 2022 ; 5230 ;; 86.67 ;;
Mon Jan 31 20:34:44 2022 ; 5380 ;; 87.03 ;;
Mon Jan 31 20:35:12 2022 ; 5431 ;; 87.13 ;;
Mon Jan 31 20:35:16 2022 ; 5437 ;; 87.13 ;;
Mon Jan 31 20:35:17 2022 ; 5439 ;; 87.11 ;;
Mon Jan 31 20:35:22 2022 ; 5447 ;; 87.11 ;;
Mon Jan 31 20:35:35 2022 ; 5469 ;; 87.15 ;;
Mon Jan 31 20:35:43 2022 ; 5482 ;; 87.16 ;;
Mon Jan 31 20:35:46 2022 ; 5487 ;; 87.15 ;;
Mon Jan 31 20:36:01 2022 ; 5514 ;; 87.2 ;;
Mon Jan 31 20:36:27 2022 ; 5560 ;; 87.28 ;;
Mon Jan 31 20:36:32 2022 ; 5568 ;; 87.28 ;;
Mon Jan 31 20:36:41 2022 ; 5585 ;; 87.31 ;;
Mon Jan 31 20:37:07 2022 ; 5630 ;; 87.39 ;;
Mon Jan 31 20:37:17 2022 ; 5648 ;; 87.41 ;;
Mon Jan 31 20:38:07 2022 ; 5737 ;; 87.59 ;;
Mon Jan 31 20:39:08 2022 ; 5848 ;; 87.81 ;;
Mon Jan 31 20:39:29 2022 ; 5885 ;; 87.87 ;;
Mon Jan 31 20:40:03 2022 ; 5947 ;; 87.98 ;;
Mon Jan 31 20:40:11 2022 ; 5960 ;; 87.99 ;;
Mon Jan 31 20:40:59 2022 ; 6047 ;; 88.14 ;;
Mon Jan 31 20:41:12 2022 ; 6070 ;; 88.17 ;;
Mon Jan 31 20:41:58 2022 ; 6152 ;; 88.31 ;;
Mon Jan 31 20:42:10 2022 ; 6173 ;; 88.34 ;;
Mon Jan 31 20:42:28 2022 ; 6205 ;; 88.38 ;;
Mon Jan 31 20:42:54 2022 ; 6252 ;; 88.45 ;;
Mon Jan 31 20:43:42 2022 ; 6338 ;; 88.59 ;;
Mon Jan 31 20:43:54 2022 ; 6358 ;; 88.61 ;;
Mon Jan 31 20:44:04 2022 ; 6376 ;; 88.63 ;;
Mon Jan 31 20:44:42 2022 ; 6445 ;; 88.74 ;;
Mon Jan 31 20:44:51 2022 ; 6460 ;; 88.75 ;;
Mon Jan 31 20:45:43 2022 ; 6553 ;; 88.89 ;;
Mon Jan 31 20:46:08 2022 ; 6598 ;; 88.95 ;;
Mon Jan 31 20:47:19 2022 ; 6730 ;; 89.15 ;;
Mon Jan 31 20:47:52 2022 ; 6788 ;; 89.23 ;;
Mon Jan 31 20:48:14 2022 ; 6826 ;; 89.28 ;;
Mon Jan 31 20:48:24 2022 ; 6844 ;; 89.29 ;;
Mon Jan 31 20:48:26 2022 ; 6847 ;; 89.28 ;;
Mon Jan 31 20:48:45 2022 ; 6880 ;; 89.32 ;;
Mon Jan 31 20:49:24 2022 ; 6950 ;; 89.41 ;;
Mon Jan 31 20:49:47 2022 ; 6992 ;; 89.46 ;;
Mon Jan 31 20:49:48 2022 ; 6993 ;; 89.45 ;;
Mon Jan 31 20:50:06 2022 ; 7024 ;; 89.48 ;;
Mon Jan 31 20:50:11 2022 ; 7032 ;; 89.48 ;;
Mon Jan 31 20:50:14 2022 ; 7038 ;; 89.47 ;;
Mon Jan 31 20:50:20 2022 ; 7047 ;; 89.47 ;;
Mon Jan 31 20:50:36 2022 ; 7076 ;; 89.5 ;;
Mon Jan 31 20:50:38 2022 ; 7078 ;; 89.49 ;;
Mon Jan 31 20:51:10 2022 ; 7135 ;; 89.56 ;;
Mon Jan 31 20:51:26 2022 ; 7164 ;; 89.59 ;;
Mon Jan 31 20:52:00 2022 ; 7224 ;; 89.66 ;;
Mon Jan 31 20:52:54 2022 ; 7321 ;; 89.78 ;;
Mon Jan 31 20:53:24 2022 ; 7375 ;; 89.84 ;;
Mon Jan 31 20:53:28 2022 ; 7382 ;; 89.84 ;;
Mon Jan 31 20:54:21 2022 ; 7476 ;; 89.95 ;;
Mon Jan 31 20:54:38 2022 ; 7506 ;; 89.98 ;;
Mon Jan 31 20:54:59 2022 ; 7543 ;; 90.02 ;;
Mon Jan 31 20:56:27 2022 ; 7702 ;; 90.21 ;;
Mon Jan 31 20:56:28 2022 ; 7703 ;; 90.2 ;;
Mon Jan 31 20:56:36 2022 ; 7716 ;; 90.2 ;;
Mon Jan 31 20:57:24 2022 ; 7803 ;; 90.3 ;;
Mon Jan 31 20:57:35 2022 ; 7822 ;; 90.31 ;;
Mon Jan 31 20:57:36 2022 ; 7823 ;; 90.3 ;;
Mon Jan 31 20:57:38 2022 ; 7826 ;; 90.29 ;;
Mon Jan 31 20:57:39 2022 ; 7827 ;; 90.28 ;;
Mon Jan 31 20:57:41 2022 ; 7829 ;; 90.27 ;;
Mon Jan 31 20:57:42 2022 ; 7830 ;; 90.26 ;;
Mon Jan 31 20:57:43 2022 ; 7831 ;; 90.24 ;;
Mon Jan 31 20:57:44 2022 ; 7832 ;; 90.23 ;;
Mon Jan 31 20:57:45 2022 ; 7833 ;; 90.22 ;;
Mon Jan 31 20:57:53 2022 ; 7846 ;; 90.22 ;;
Mon Jan 31 20:58:11 2022 ; 7880 ;; 90.25 ;;
Mon Jan 31 20:58:25 2022 ; 7904 ;; 90.27 ;;
Mon Jan 31 20:58:35 2022 ; 7922 ;; 90.28 ;;
Mon Jan 31 20:58:36 2022 ; 7923 ;; 90.27 ;;
Mon Jan 31 20:58:38 2022 ; 7925 ;; 90.26 ;;
Mon Jan 31 20:58:39 2022 ; 7926 ;; 90.25 ;;
Mon Jan 31 20:58:40 2022 ; 7927 ;; 90.24 ;;
