Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Wed Feb  2 16:54:26 2022 ; 16478 ;; 95.3 ;;
Wed Feb  2 16:54:31 2022 ; 16485 ;; 95.29 ;;
Wed Feb  2 16:55:15 2022 ; 16566 ;; 95.31 ;;
Wed Feb  2 16:55:21 2022 ; 16575 ;; 95.31 ;;
Wed Feb  2 16:55:31 2022 ; 16593 ;; 95.31 ;;
Wed Feb  2 16:55:35 2022 ; 16600 ;; 95.3 ;;
Wed Feb  2 16:55:37 2022 ; 16602 ;; 95.3 ;;
Wed Feb  2 16:55:42 2022 ; 16611 ;; 95.29 ;;
Wed Feb  2 16:55:50 2022 ; 16625 ;; 95.29 ;;
Wed Feb  2 16:55:54 2022 ; 16631 ;; 95.29 ;;
Wed Feb  2 16:56:03 2022 ; 16646 ;; 95.28 ;;
Wed Feb  2 16:56:26 2022 ; 16687 ;; 95.29 ;;
Wed Feb  2 16:56:36 2022 ; 16705 ;; 95.29 ;;
Wed Feb  2 16:56:41 2022 ; 16714 ;; 95.29 ;;
Wed Feb  2 16:56:59 2022 ; 16746 ;; 95.29 ;;
Wed Feb  2 16:57:19 2022 ; 16782 ;; 95.29 ;;
Wed Feb  2 16:57:20 2022 ; 16783 ;; 95.29 ;;
Wed Feb  2 16:57:23 2022 ; 16787 ;; 95.28 ;;
Wed Feb  2 16:57:26 2022 ; 16791 ;; 95.28 ;;
Wed Feb  2 16:57:32 2022 ; 16803 ;; 95.27 ;;
Wed Feb  2 16:57:37 2022 ; 16810 ;; 95.27 ;;
Wed Feb  2 16:57:49 2022 ; 16831 ;; 95.27 ;;
Wed Feb  2 16:58:24 2022 ; 16895 ;; 95.28 ;;
Wed Feb  2 16:58:42 2022 ; 16926 ;; 95.29 ;;
Wed Feb  2 16:58:50 2022 ; 16940 ;; 95.28 ;;
Wed Feb  2 16:58:53 2022 ; 16945 ;; 95.28 ;;
Wed Feb  2 16:58:58 2022 ; 16953 ;; 95.28 ;;
Wed Feb  2 16:59:08 2022 ; 16971 ;; 95.27 ;;
Wed Feb  2 16:59:13 2022 ; 16979 ;; 95.27 ;;
Wed Feb  2 16:59:18 2022 ; 16988 ;; 95.27 ;;
Wed Feb  2 16:59:24 2022 ; 16998 ;; 95.26 ;;
Wed Feb  2 16:59:32 2022 ; 17011 ;; 95.26 ;;
Wed Feb  2 16:59:44 2022 ; 17032 ;; 95.26 ;;
Wed Feb  2 16:59:49 2022 ; 17041 ;; 95.26 ;;
Wed Feb  2 16:59:51 2022 ; 17043 ;; 95.25 ;;
Wed Feb  2 16:59:57 2022 ; 17054 ;; 95.25 ;;
Wed Feb  2 17:00:10 2022 ; 17076 ;; 95.25 ;;
Wed Feb  2 17:00:11 2022 ; 17077 ;; 95.25 ;;
Wed Feb  2 17:00:14 2022 ; 17083 ;; 95.24 ;;
Wed Feb  2 17:00:18 2022 ; 17089 ;; 95.24 ;;
Wed Feb  2 17:00:24 2022 ; 17098 ;; 95.23 ;;
Wed Feb  2 17:00:35 2022 ; 17118 ;; 95.23 ;;
Wed Feb  2 17:00:41 2022 ; 17128 ;; 95.23 ;;
Wed Feb  2 17:00:43 2022 ; 17131 ;; 95.23 ;;
Wed Feb  2 17:00:53 2022 ; 17149 ;; 95.22 ;;
Wed Feb  2 17:01:02 2022 ; 17163 ;; 95.22 ;;
Wed Feb  2 17:01:08 2022 ; 17174 ;; 95.22 ;;
Wed Feb  2 17:01:15 2022 ; 17186 ;; 95.22 ;;
Wed Feb  2 17:01:44 2022 ; 17239 ;; 95.23 ;;
Wed Feb  2 17:02:03 2022 ; 17273 ;; 95.23 ;;
Wed Feb  2 17:02:23 2022 ; 17307 ;; 95.23 ;;
Wed Feb  2 17:02:25 2022 ; 17310 ;; 95.23 ;;
Wed Feb  2 17:02:28 2022 ; 17315 ;; 95.22 ;;
Wed Feb  2 17:02:33 2022 ; 17324 ;; 95.22 ;;
Wed Feb  2 17:02:34 2022 ; 17325 ;; 95.22 ;;
Wed Feb  2 17:02:35 2022 ; 17326 ;; 95.21 ;;
Wed Feb  2 17:02:41 2022 ; 17336 ;; 95.21 ;;
Wed Feb  2 17:02:42 2022 ; 17337 ;; 95.2 ;;
Wed Feb  2 17:02:46 2022 ; 17343 ;; 95.2 ;;
Wed Feb  2 17:02:50 2022 ; 17349 ;; 95.19 ;;
Wed Feb  2 17:02:52 2022 ; 17353 ;; 95.19 ;;
Wed Feb  2 17:02:57 2022 ; 17360 ;; 95.18 ;;
Wed Feb  2 17:02:58 2022 ; 17361 ;; 95.18 ;;
Wed Feb  2 17:03:08 2022 ; 17378 ;; 95.18 ;;
Wed Feb  2 17:03:09 2022 ; 17379 ;; 95.17 ;;
Wed Feb  2 17:03:13 2022 ; 17387 ;; 95.17 ;;
Wed Feb  2 17:03:20 2022 ; 17398 ;; 95.17 ;;
Wed Feb  2 17:03:44 2022 ; 17442 ;; 95.17 ;;
Wed Feb  2 17:03:45 2022 ; 17443 ;; 95.17 ;;
Wed Feb  2 17:04:01 2022 ; 17471 ;; 95.17 ;;
Wed Feb  2 17:04:07 2022 ; 17481 ;; 95.17 ;;
Wed Feb  2 17:04:12 2022 ; 17490 ;; 95.16 ;;
Wed Feb  2 17:04:22 2022 ; 17507 ;; 95.16 ;;
Wed Feb  2 17:04:25 2022 ; 17512 ;; 95.16 ;;
Wed Feb  2 17:04:34 2022 ; 17527 ;; 95.16 ;;
Wed Feb  2 17:04:36 2022 ; 17530 ;; 95.15 ;;
Wed Feb  2 17:04:50 2022 ; 17554 ;; 95.15 ;;
Wed Feb  2 17:05:08 2022 ; 17587 ;; 95.16 ;;
Wed Feb  2 17:05:24 2022 ; 17615 ;; 95.16 ;;
Wed Feb  2 17:05:27 2022 ; 17619 ;; 95.15 ;;
Wed Feb  2 17:05:29 2022 ; 17622 ;; 95.15 ;;
Wed Feb  2 17:05:51 2022 ; 17663 ;; 95.15 ;;
Wed Feb  2 17:06:16 2022 ; 17707 ;; 95.16 ;;
Wed Feb  2 17:06:30 2022 ; 17732 ;; 95.16 ;;
Wed Feb  2 17:06:47 2022 ; 17762 ;; 95.16 ;;
Wed Feb  2 17:07:07 2022 ; 17798 ;; 95.17 ;;
Wed Feb  2 17:07:14 2022 ; 17811 ;; 95.17 ;;
Wed Feb  2 17:07:21 2022 ; 17823 ;; 95.16 ;;
Wed Feb  2 17:07:51 2022 ; 17876 ;; 95.17 ;;
Wed Feb  2 17:08:12 2022 ; 17915 ;; 95.18 ;;
Wed Feb  2 17:08:23 2022 ; 17933 ;; 95.18 ;;
Wed Feb  2 17:08:24 2022 ; 17935 ;; 95.17 ;;
Wed Feb  2 17:08:54 2022 ; 17989 ;; 95.18 ;;
Wed Feb  2 17:09:12 2022 ; 18020 ;; 95.18 ;;
Wed Feb  2 17:09:19 2022 ; 18033 ;; 95.18 ;;
Wed Feb  2 17:09:55 2022 ; 18097 ;; 95.19 ;;
Wed Feb  2 17:09:59 2022 ; 18104 ;; 95.19 ;;
Wed Feb  2 17:10:05 2022 ; 18114 ;; 95.19 ;;
Wed Feb  2 17:10:13 2022 ; 18128 ;; 95.18 ;;
Wed Feb  2 17:10:42 2022 ; 18181 ;; 95.19 ;;
Wed Feb  2 17:10:50 2022 ; 18194 ;; 95.19 ;;
Wed Feb  2 17:10:51 2022 ; 18195 ;; 95.19 ;;
Wed Feb  2 17:10:53 2022 ; 18197 ;; 95.18 ;;
Wed Feb  2 17:11:03 2022 ; 18216 ;; 95.18 ;;
Wed Feb  2 17:11:12 2022 ; 18230 ;; 95.18 ;;
Wed Feb  2 17:11:20 2022 ; 18244 ;; 95.18 ;;
Wed Feb  2 17:11:29 2022 ; 18260 ;; 95.18 ;;
Wed Feb  2 17:11:31 2022 ; 18263 ;; 95.17 ;;
Wed Feb  2 17:11:39 2022 ; 18277 ;; 95.17 ;;
Wed Feb  2 17:11:40 2022 ; 18278 ;; 95.16 ;;
Wed Feb  2 17:12:12 2022 ; 18336 ;; 95.17 ;;
Wed Feb  2 17:12:39 2022 ; 18384 ;; 95.18 ;;
Wed Feb  2 17:13:57 2022 ; 18526 ;; 95.21 ;;
Wed Feb  2 17:14:05 2022 ; 18541 ;; 95.21 ;;
Wed Feb  2 17:14:18 2022 ; 18563 ;; 95.21 ;;
Wed Feb  2 17:14:41 2022 ; 18605 ;; 95.22 ;;
Wed Feb  2 17:14:48 2022 ; 18617 ;; 95.21 ;;
Wed Feb  2 17:15:29 2022 ; 18691 ;; 95.23 ;;
Wed Feb  2 17:15:45 2022 ; 18720 ;; 95.23 ;;
Wed Feb  2 17:15:58 2022 ; 18743 ;; 95.23 ;;
Wed Feb  2 17:16:13 2022 ; 18769 ;; 95.23 ;;
Wed Feb  2 17:16:22 2022 ; 18785 ;; 95.23 ;;
Wed Feb  2 17:16:39 2022 ; 18816 ;; 95.23 ;;
Wed Feb  2 17:16:54 2022 ; 18842 ;; 95.23 ;;
Wed Feb  2 17:17:01 2022 ; 18855 ;; 95.23 ;;
Wed Feb  2 17:17:09 2022 ; 18868 ;; 95.23 ;;
Wed Feb  2 17:17:18 2022 ; 18884 ;; 95.23 ;;
Wed Feb  2 17:17:43 2022 ; 18930 ;; 95.24 ;;
Wed Feb  2 17:18:00 2022 ; 18960 ;; 95.24 ;;
Wed Feb  2 17:18:14 2022 ; 18985 ;; 95.24 ;;
Wed Feb  2 17:18:39 2022 ; 19030 ;; 95.24 ;;
Wed Feb  2 17:18:45 2022 ; 19039 ;; 95.24 ;;
Wed Feb  2 17:19:21 2022 ; 19106 ;; 95.25 ;;
Wed Feb  2 17:19:28 2022 ; 19117 ;; 95.25 ;;
Wed Feb  2 17:19:47 2022 ; 19152 ;; 95.25 ;;
Wed Feb  2 17:20:19 2022 ; 19209 ;; 95.26 ;;
Wed Feb  2 17:20:28 2022 ; 19224 ;; 95.26 ;;
Wed Feb  2 17:20:57 2022 ; 19277 ;; 95.27 ;;
Wed Feb  2 17:21:00 2022 ; 19281 ;; 95.26 ;;
Wed Feb  2 17:21:05 2022 ; 19290 ;; 95.26 ;;
Wed Feb  2 17:21:09 2022 ; 19297 ;; 95.26 ;;
Wed Feb  2 17:21:36 2022 ; 19346 ;; 95.27 ;;
Wed Feb  2 17:21:51 2022 ; 19371 ;; 95.27 ;;
Wed Feb  2 17:21:55 2022 ; 19378 ;; 95.26 ;;
Wed Feb  2 17:23:21 2022 ; 19536 ;; 95.3 ;;
Wed Feb  2 17:23:45 2022 ; 19578 ;; 95.3 ;;
Wed Feb  2 17:23:47 2022 ; 19581 ;; 95.3 ;;
Wed Feb  2 17:23:52 2022 ; 19589 ;; 95.29 ;;
Wed Feb  2 17:24:05 2022 ; 19613 ;; 95.29 ;;
Wed Feb  2 17:24:09 2022 ; 19620 ;; 95.29 ;;
Wed Feb  2 17:24:24 2022 ; 19647 ;; 95.29 ;;
Wed Feb  2 17:24:34 2022 ; 19664 ;; 95.29 ;;
Wed Feb  2 17:24:58 2022 ; 19706 ;; 95.3 ;;
Wed Feb  2 17:25:00 2022 ; 19709 ;; 95.29 ;;
Wed Feb  2 17:25:08 2022 ; 19723 ;; 95.29 ;;
Wed Feb  2 17:25:13 2022 ; 19732 ;; 95.29 ;;
Wed Feb  2 17:25:28 2022 ; 19759 ;; 95.29 ;;
Wed Feb  2 17:25:40 2022 ; 19779 ;; 95.29 ;;
Wed Feb  2 17:25:46 2022 ; 19789 ;; 95.29 ;;
Wed Feb  2 17:26:01 2022 ; 19817 ;; 95.29 ;;
Wed Feb  2 17:26:03 2022 ; 19819 ;; 95.28 ;;
Wed Feb  2 17:26:08 2022 ; 19828 ;; 95.28 ;;
Wed Feb  2 17:26:17 2022 ; 19843 ;; 95.28 ;;
Wed Feb  2 17:26:21 2022 ; 19849 ;; 95.27 ;;
Wed Feb  2 17:26:27 2022 ; 19859 ;; 95.27 ;;
Wed Feb  2 17:26:31 2022 ; 19867 ;; 95.27 ;;
Wed Feb  2 17:26:37 2022 ; 19877 ;; 95.27 ;;
Wed Feb  2 17:26:39 2022 ; 19880 ;; 95.26 ;;
Wed Feb  2 17:26:59 2022 ; 19914 ;; 95.26 ;;
Wed Feb  2 17:27:21 2022 ; 19955 ;; 95.27 ;;
Wed Feb  2 17:27:25 2022 ; 19960 ;; 95.27 ;;
Wed Feb  2 17:27:39 2022 ; 19986 ;; 95.27 ;;
Wed Feb  2 17:28:08 2022 ; 20038 ;; 95.27 ;;
Wed Feb  2 17:28:16 2022 ; 20053 ;; 95.27 ;;
Wed Feb  2 17:28:20 2022 ; 20059 ;; 95.27 ;;
Wed Feb  2 17:28:34 2022 ; 20083 ;; 95.27 ;;
Wed Feb  2 17:28:46 2022 ; 20105 ;; 95.27 ;;
Wed Feb  2 17:29:55 2022 ; 20231 ;; 95.29 ;;
Wed Feb  2 17:30:10 2022 ; 20257 ;; 95.3 ;;
Wed Feb  2 17:30:15 2022 ; 20265 ;; 95.29 ;;
Wed Feb  2 17:30:38 2022 ; 20306 ;; 95.3 ;;
Wed Feb  2 17:30:45 2022 ; 20318 ;; 95.29 ;;
Wed Feb  2 17:30:55 2022 ; 20336 ;; 95.29 ;;
Wed Feb  2 17:31:01 2022 ; 20346 ;; 95.29 ;;
Wed Feb  2 17:31:02 2022 ; 20347 ;; 95.29 ;;
Wed Feb  2 17:31:14 2022 ; 20369 ;; 95.29 ;;
Wed Feb  2 17:31:39 2022 ; 20413 ;; 95.29 ;;
Wed Feb  2 17:31:47 2022 ; 20427 ;; 95.29 ;;
Wed Feb  2 17:31:57 2022 ; 20444 ;; 95.29 ;;
Wed Feb  2 17:32:06 2022 ; 20460 ;; 95.29 ;;
Wed Feb  2 17:32:22 2022 ; 20488 ;; 95.29 ;;
Wed Feb  2 17:32:28 2022 ; 20499 ;; 95.29 ;;
Wed Feb  2 17:32:30 2022 ; 20502 ;; 95.28 ;;
Wed Feb  2 17:32:36 2022 ; 20512 ;; 95.28 ;;
Wed Feb  2 17:32:40 2022 ; 20518 ;; 95.28 ;;
Wed Feb  2 17:32:44 2022 ; 20525 ;; 95.27 ;;
Wed Feb  2 17:32:54 2022 ; 20543 ;; 95.27 ;;
Wed Feb  2 17:32:55 2022 ; 20544 ;; 95.27 ;;
Wed Feb  2 17:32:56 2022 ; 20545 ;; 95.26 ;;
Wed Feb  2 17:32:57 2022 ; 20546 ;; 95.26 ;;
Wed Feb  2 17:32:58 2022 ; 20547 ;; 95.25 ;;
Wed Feb  2 17:32:59 2022 ; 20548 ;; 95.25 ;;
Wed Feb  2 17:33:03 2022 ; 20553 ;; 95.25 ;;
Wed Feb  2 17:33:04 2022 ; 20554 ;; 95.24 ;;
Wed Feb  2 17:33:08 2022 ; 20561 ;; 95.24 ;;
Wed Feb  2 17:33:11 2022 ; 20566 ;; 95.23 ;;
Wed Feb  2 17:33:14 2022 ; 20571 ;; 95.23 ;;
Wed Feb  2 17:33:16 2022 ; 20572 ;; 95.23 ;;
Wed Feb  2 17:33:20 2022 ; 20579 ;; 95.22 ;;
Wed Feb  2 17:33:26 2022 ; 20590 ;; 95.22 ;;
Wed Feb  2 17:33:36 2022 ; 20606 ;; 95.22 ;;
Wed Feb  2 17:33:52 2022 ; 20635 ;; 95.22 ;;
Wed Feb  2 17:34:05 2022 ; 20659 ;; 95.22 ;;
Wed Feb  2 17:34:14 2022 ; 20674 ;; 95.22 ;;
Wed Feb  2 17:34:23 2022 ; 20690 ;; 95.22 ;;
Wed Feb  2 17:34:25 2022 ; 20693 ;; 95.22 ;;
Wed Feb  2 17:34:27 2022 ; 20695 ;; 95.21 ;;
Wed Feb  2 17:34:28 2022 ; 20696 ;; 95.21 ;;
Wed Feb  2 17:34:30 2022 ; 20698 ;; 95.2 ;;
Wed Feb  2 17:34:31 2022 ; 20700 ;; 95.2 ;;
Wed Feb  2 17:34:41 2022 ; 20718 ;; 95.2 ;;
Wed Feb  2 17:34:46 2022 ; 20725 ;; 95.19 ;;
Wed Feb  2 17:34:52 2022 ; 20735 ;; 95.19 ;;
Wed Feb  2 17:34:57 2022 ; 20744 ;; 95.19 ;;
Wed Feb  2 17:35:08 2022 ; 20764 ;; 95.19 ;;
Wed Feb  2 17:35:22 2022 ; 20788 ;; 95.19 ;;
Wed Feb  2 17:35:26 2022 ; 20794 ;; 95.19 ;;
Wed Feb  2 17:35:28 2022 ; 20797 ;; 95.18 ;;
Wed Feb  2 17:35:45 2022 ; 20828 ;; 95.18 ;;
Wed Feb  2 17:35:59 2022 ; 20852 ;; 95.19 ;;
Wed Feb  2 17:36:14 2022 ; 20878 ;; 95.19 ;;
Wed Feb  2 17:36:18 2022 ; 20886 ;; 95.18 ;;
Wed Feb  2 17:37:11 2022 ; 20982 ;; 95.2 ;;
Wed Feb  2 17:37:19 2022 ; 20996 ;; 95.2 ;;
Wed Feb  2 17:37:58 2022 ; 21066 ;; 95.21 ;;
Wed Feb  2 17:38:05 2022 ; 21079 ;; 95.21 ;;
Wed Feb  2 17:38:48 2022 ; 21156 ;; 95.22 ;;
Wed Feb  2 17:39:26 2022 ; 21226 ;; 95.23 ;;
Wed Feb  2 17:39:34 2022 ; 21239 ;; 95.23 ;;
Wed Feb  2 17:39:54 2022 ; 21275 ;; 95.23 ;;
Wed Feb  2 17:40:23 2022 ; 21329 ;; 95.24 ;;
Wed Feb  2 17:40:33 2022 ; 21346 ;; 95.24 ;;
Wed Feb  2 17:40:49 2022 ; 21374 ;; 95.24 ;;
Wed Feb  2 17:41:03 2022 ; 21399 ;; 95.24 ;;
Wed Feb  2 17:41:04 2022 ; 21400 ;; 95.24 ;;
Wed Feb  2 17:41:05 2022 ; 21401 ;; 95.23 ;;
Wed Feb  2 17:41:07 2022 ; 21403 ;; 95.23 ;;
Wed Feb  2 17:41:08 2022 ; 21404 ;; 95.23 ;;
Wed Feb  2 17:41:09 2022 ; 21406 ;; 95.22 ;;
Wed Feb  2 17:41:11 2022 ; 21409 ;; 95.22 ;;
Wed Feb  2 17:41:12 2022 ; 21410 ;; 95.21 ;;
Wed Feb  2 17:41:13 2022 ; 21411 ;; 95.21 ;;
Wed Feb  2 17:41:15 2022 ; 21412 ;; 95.2 ;;
Wed Feb  2 17:41:16 2022 ; 21413 ;; 95.2 ;;
Wed Feb  2 17:41:25 2022 ; 21430 ;; 95.2 ;;
Wed Feb  2 17:41:27 2022 ; 21433 ;; 95.19 ;;
Wed Feb  2 17:41:31 2022 ; 21438 ;; 95.19 ;;
Wed Feb  2 17:41:35 2022 ; 21445 ;; 95.19 ;;
Wed Feb  2 17:41:42 2022 ; 21457 ;; 95.19 ;;
Wed Feb  2 17:41:44 2022 ; 21460 ;; 95.18 ;;
Wed Feb  2 17:41:45 2022 ; 21462 ;; 95.18 ;;
Wed Feb  2 17:42:16 2022 ; 21517 ;; 95.19 ;;
Wed Feb  2 17:42:30 2022 ; 21541 ;; 95.19 ;;
Wed Feb  2 17:43:23 2022 ; 21638 ;; 95.2 ;;
Wed Feb  2 17:44:11 2022 ; 21726 ;; 95.22 ;;
Wed Feb  2 17:44:16 2022 ; 21733 ;; 95.21 ;;
Wed Feb  2 17:44:25 2022 ; 21749 ;; 95.21 ;;
Wed Feb  2 17:44:40 2022 ; 21776 ;; 95.21 ;;
Wed Feb  2 17:44:42 2022 ; 21778 ;; 95.21 ;;
Wed Feb  2 17:44:50 2022 ; 21792 ;; 95.21 ;;
Wed Feb  2 17:44:59 2022 ; 21808 ;; 95.21 ;;
Wed Feb  2 17:45:14 2022 ; 21835 ;; 95.21 ;;
Wed Feb  2 17:45:38 2022 ; 21878 ;; 95.21 ;;
Wed Feb  2 17:45:45 2022 ; 21890 ;; 95.21 ;;
Wed Feb  2 17:46:54 2022 ; 22017 ;; 95.24 ;;
Wed Feb  2 17:47:27 2022 ; 22076 ;; 95.24 ;;
Wed Feb  2 17:47:34 2022 ; 22088 ;; 95.24 ;;
Wed Feb  2 17:47:40 2022 ; 22097 ;; 95.24 ;;
Wed Feb  2 17:47:51 2022 ; 22117 ;; 95.24 ;;
Wed Feb  2 17:47:53 2022 ; 22120 ;; 95.24 ;;
Wed Feb  2 17:47:54 2022 ; 22121 ;; 95.23 ;;
Wed Feb  2 17:47:59 2022 ; 22129 ;; 95.23 ;;
Wed Feb  2 17:48:03 2022 ; 22135 ;; 95.22 ;;
Wed Feb  2 17:48:54 2022 ; 22228 ;; 95.24 ;;
Wed Feb  2 17:49:23 2022 ; 22281 ;; 95.25 ;;
Wed Feb  2 17:49:35 2022 ; 22301 ;; 95.25 ;;
Wed Feb  2 17:50:05 2022 ; 22356 ;; 95.25 ;;
Wed Feb  2 17:50:06 2022 ; 22357 ;; 95.25 ;;
Wed Feb  2 17:50:28 2022 ; 22397 ;; 95.25 ;;
Wed Feb  2 17:50:53 2022 ; 22442 ;; 95.26 ;;
Wed Feb  2 17:51:03 2022 ; 22458 ;; 95.26 ;;
Wed Feb  2 17:51:12 2022 ; 22474 ;; 95.26 ;;
Wed Feb  2 17:51:32 2022 ; 22509 ;; 95.26 ;;
Wed Feb  2 17:52:16 2022 ; 22590 ;; 95.27 ;;
Wed Feb  2 17:52:17 2022 ; 22591 ;; 95.27 ;;
Wed Feb  2 17:52:24 2022 ; 22602 ;; 95.27 ;;
Wed Feb  2 17:52:50 2022 ; 22650 ;; 95.27 ;;
Wed Feb  2 17:53:17 2022 ; 22698 ;; 95.28 ;;
Wed Feb  2 17:53:22 2022 ; 22706 ;; 95.27 ;;
Wed Feb  2 17:54:09 2022 ; 22791 ;; 95.29 ;;
Wed Feb  2 17:54:10 2022 ; 22793 ;; 95.28 ;;
Wed Feb  2 17:54:37 2022 ; 22841 ;; 95.29 ;;
Wed Feb  2 17:54:56 2022 ; 22876 ;; 95.29 ;;
Wed Feb  2 17:55:00 2022 ; 22881 ;; 95.29 ;;
Wed Feb  2 17:55:43 2022 ; 22959 ;; 95.3 ;;
Wed Feb  2 17:55:57 2022 ; 22984 ;; 95.3 ;;
Wed Feb  2 17:56:01 2022 ; 22991 ;; 95.3 ;;
Wed Feb  2 17:56:24 2022 ; 23033 ;; 95.3 ;;
Wed Feb  2 17:57:47 2022 ; 23185 ;; 95.33 ;;
Wed Feb  2 17:58:17 2022 ; 23239 ;; 95.34 ;;
Wed Feb  2 17:59:14 2022 ; 23345 ;; 95.35 ;;
Wed Feb  2 18:00:08 2022 ; 23444 ;; 95.37 ;;
Wed Feb  2 18:00:59 2022 ; 23538 ;; 95.38 ;;
Wed Feb  2 18:01:12 2022 ; 23560 ;; 95.38 ;;
Wed Feb  2 18:01:32 2022 ; 23597 ;; 95.39 ;;
Wed Feb  2 18:03:13 2022 ; 23780 ;; 95.42 ;;
Wed Feb  2 18:03:18 2022 ; 23789 ;; 95.41 ;;
Wed Feb  2 18:03:27 2022 ; 23805 ;; 95.41 ;;
Wed Feb  2 18:03:48 2022 ; 23842 ;; 95.42 ;;
Wed Feb  2 18:04:26 2022 ; 23912 ;; 95.42 ;;
Wed Feb  2 18:04:46 2022 ; 23948 ;; 95.43 ;;
Wed Feb  2 18:05:09 2022 ; 23988 ;; 95.43 ;;
Wed Feb  2 18:06:08 2022 ; 24097 ;; 95.45 ;;
Wed Feb  2 18:06:15 2022 ; 24108 ;; 95.45 ;;
Wed Feb  2 18:07:30 2022 ; 24246 ;; 95.47 ;;
Wed Feb  2 18:07:56 2022 ; 24292 ;; 95.47 ;;
Wed Feb  2 18:07:59 2022 ; 24297 ;; 95.47 ;;
Wed Feb  2 18:08:28 2022 ; 24350 ;; 95.47 ;;
Wed Feb  2 18:08:48 2022 ; 24385 ;; 95.48 ;;
Wed Feb  2 18:08:56 2022 ; 24398 ;; 95.48 ;;
Wed Feb  2 18:09:00 2022 ; 24405 ;; 95.47 ;;
Wed Feb  2 18:09:06 2022 ; 24415 ;; 95.47 ;;
Wed Feb  2 18:09:07 2022 ; 24416 ;; 95.47 ;;
Wed Feb  2 18:09:25 2022 ; 24448 ;; 95.47 ;;
Wed Feb  2 18:09:26 2022 ; 24449 ;; 95.46 ;;
Wed Feb  2 18:09:30 2022 ; 24455 ;; 95.46 ;;
Wed Feb  2 18:09:34 2022 ; 24462 ;; 95.46 ;;
Wed Feb  2 18:09:44 2022 ; 24480 ;; 95.46 ;;
Wed Feb  2 18:09:54 2022 ; 24496 ;; 95.46 ;;
Wed Feb  2 18:09:56 2022 ; 24499 ;; 95.45 ;;
Wed Feb  2 18:09:57 2022 ; 24500 ;; 95.45 ;;
Wed Feb  2 18:10:02 2022 ; 24508 ;; 95.45 ;;
Wed Feb  2 18:10:40 2022 ; 24578 ;; 95.46 ;;
Wed Feb  2 18:10:46 2022 ; 24587 ;; 95.45 ;;
Wed Feb  2 18:10:58 2022 ; 24609 ;; 95.45 ;;
Wed Feb  2 18:10:59 2022 ; 24610 ;; 95.45 ;;
Wed Feb  2 18:11:12 2022 ; 24632 ;; 95.45 ;;
Wed Feb  2 18:11:28 2022 ; 24661 ;; 95.45 ;;
Wed Feb  2 18:12:02 2022 ; 24722 ;; 95.46 ;;
Wed Feb  2 18:12:03 2022 ; 24723 ;; 95.45 ;;
Wed Feb  2 18:12:22 2022 ; 24758 ;; 95.46 ;;
Wed Feb  2 18:12:27 2022 ; 24765 ;; 95.45 ;;
Wed Feb  2 18:12:58 2022 ; 24822 ;; 95.46 ;;
Wed Feb  2 18:13:13 2022 ; 24849 ;; 95.46 ;;
Wed Feb  2 18:13:25 2022 ; 24870 ;; 95.46 ;;
Wed Feb  2 18:13:42 2022 ; 24899 ;; 95.46 ;;
Wed Feb  2 18:13:54 2022 ; 24922 ;; 95.46 ;;
Wed Feb  2 18:13:57 2022 ; 24925 ;; 95.46 ;;
Wed Feb  2 18:13:58 2022 ; 24926 ;; 95.45 ;;
Wed Feb  2 18:14:05 2022 ; 24938 ;; 95.45 ;;
Wed Feb  2 18:14:40 2022 ; 25001 ;; 95.46 ;;
Wed Feb  2 18:15:10 2022 ; 25056 ;; 95.47 ;;
Wed Feb  2 18:15:15 2022 ; 25065 ;; 95.46 ;;
Wed Feb  2 18:15:29 2022 ; 25089 ;; 95.46 ;;
Wed Feb  2 18:15:33 2022 ; 25096 ;; 95.46 ;;
Wed Feb  2 18:16:05 2022 ; 25153 ;; 95.47 ;;
Wed Feb  2 18:16:08 2022 ; 25159 ;; 95.46 ;;
Wed Feb  2 18:16:10 2022 ; 25161 ;; 95.46 ;;
Wed Feb  2 18:16:12 2022 ; 25164 ;; 95.46 ;;
Wed Feb  2 18:16:14 2022 ; 25166 ;; 95.45 ;;
Wed Feb  2 18:16:16 2022 ; 25170 ;; 95.45 ;;
Wed Feb  2 18:16:18 2022 ; 25172 ;; 95.45 ;;
Wed Feb  2 18:16:19 2022 ; 25173 ;; 95.44 ;;
Wed Feb  2 18:16:20 2022 ; 25175 ;; 95.44 ;;
Wed Feb  2 18:16:23 2022 ; 25178 ;; 95.44 ;;
Wed Feb  2 18:16:26 2022 ; 25183 ;; 95.43 ;;
Wed Feb  2 18:16:36 2022 ; 25201 ;; 95.43 ;;
Wed Feb  2 18:17:14 2022 ; 25269 ;; 95.44 ;;
Wed Feb  2 18:18:05 2022 ; 25363 ;; 95.45 ;;
Wed Feb  2 18:18:31 2022 ; 25409 ;; 95.46 ;;
Wed Feb  2 18:18:35 2022 ; 25416 ;; 95.46 ;;
Wed Feb  2 18:18:45 2022 ; 25434 ;; 95.45 ;;
Wed Feb  2 18:21:00 2022 ; 25676 ;; 95.49 ;;
Wed Feb  2 18:21:08 2022 ; 25690 ;; 95.49 ;;
Wed Feb  2 18:21:30 2022 ; 25731 ;; 95.5 ;;
Wed Feb  2 18:21:40 2022 ; 25747 ;; 95.49 ;;
Wed Feb  2 18:21:46 2022 ; 25757 ;; 95.49 ;;
