Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Fri Jan 28 21:59:03 2022 ; 17641 ;; 95.6 ;;
Fri Jan 28 21:59:04 2022 ; 17642 ;; 95.6 ;;
Fri Jan 28 21:59:05 2022 ; 17643 ;; 95.59 ;;
Fri Jan 28 21:59:06 2022 ; 17644 ;; 95.58 ;;
Fri Jan 28 21:59:07 2022 ; 17645 ;; 95.58 ;;
Fri Jan 28 21:59:08 2022 ; 17646 ;; 95.57 ;;
Fri Jan 28 21:59:09 2022 ; 17647 ;; 95.57 ;;
Fri Jan 28 21:59:10 2022 ; 17648 ;; 95.56 ;;
Fri Jan 28 21:59:11 2022 ; 17649 ;; 95.56 ;;
Fri Jan 28 21:59:12 2022 ; 17650 ;; 95.55 ;;
Fri Jan 28 21:59:13 2022 ; 17651 ;; 95.55 ;;
Fri Jan 28 21:59:14 2022 ; 17652 ;; 95.54 ;;
Fri Jan 28 21:59:15 2022 ; 17653 ;; 95.54 ;;
Fri Jan 28 21:59:16 2022 ; 17654 ;; 95.53 ;;
Fri Jan 28 21:59:17 2022 ; 17655 ;; 95.53 ;;
Fri Jan 28 21:59:18 2022 ; 17656 ;; 95.52 ;;
Fri Jan 28 21:59:19 2022 ; 17657 ;; 95.51 ;;
Fri Jan 28 21:59:21 2022 ; 17658 ;; 95.51 ;;
Fri Jan 28 21:59:22 2022 ; 17659 ;; 95.5 ;;
Fri Jan 28 21:59:23 2022 ; 17660 ;; 95.5 ;;
Fri Jan 28 21:59:24 2022 ; 17661 ;; 95.49 ;;
Fri Jan 28 21:59:25 2022 ; 17662 ;; 95.49 ;;
Fri Jan 28 21:59:26 2022 ; 17663 ;; 95.48 ;;
Fri Jan 28 21:59:27 2022 ; 17664 ;; 95.48 ;;
Fri Jan 28 21:59:28 2022 ; 17665 ;; 95.47 ;;
Fri Jan 28 21:59:29 2022 ; 17666 ;; 95.47 ;;
Fri Jan 28 21:59:30 2022 ; 17667 ;; 95.46 ;;
Fri Jan 28 21:59:31 2022 ; 17668 ;; 95.46 ;;
Fri Jan 28 21:59:32 2022 ; 17669 ;; 95.45 ;;
Fri Jan 28 21:59:33 2022 ; 17670 ;; 95.44 ;;
Fri Jan 28 21:59:34 2022 ; 17671 ;; 95.44 ;;
Fri Jan 28 21:59:35 2022 ; 17672 ;; 95.43 ;;
Fri Jan 28 21:59:36 2022 ; 17673 ;; 95.43 ;;
Fri Jan 28 21:59:37 2022 ; 17674 ;; 95.42 ;;
Fri Jan 28 21:59:38 2022 ; 17675 ;; 95.42 ;;
Fri Jan 28 21:59:39 2022 ; 17676 ;; 95.41 ;;
Fri Jan 28 21:59:40 2022 ; 17677 ;; 95.41 ;;
Fri Jan 28 21:59:41 2022 ; 17678 ;; 95.4 ;;
Fri Jan 28 21:59:42 2022 ; 17679 ;; 95.4 ;;
Fri Jan 28 21:59:43 2022 ; 17680 ;; 95.39 ;;
Fri Jan 28 21:59:44 2022 ; 17681 ;; 95.38 ;;
Fri Jan 28 21:59:45 2022 ; 17682 ;; 95.38 ;;
Fri Jan 28 21:59:46 2022 ; 17683 ;; 95.37 ;;
Fri Jan 28 21:59:47 2022 ; 17684 ;; 95.37 ;;
Fri Jan 28 21:59:48 2022 ; 17685 ;; 95.36 ;;
Fri Jan 28 21:59:49 2022 ; 17686 ;; 95.36 ;;
Fri Jan 28 21:59:50 2022 ; 17687 ;; 95.35 ;;
Fri Jan 28 21:59:51 2022 ; 17688 ;; 95.35 ;;
Fri Jan 28 21:59:52 2022 ; 17689 ;; 95.34 ;;
Fri Jan 28 21:59:53 2022 ; 17690 ;; 95.34 ;;
Fri Jan 28 21:59:54 2022 ; 17691 ;; 95.33 ;;
Fri Jan 28 21:59:55 2022 ; 17692 ;; 95.33 ;;
Fri Jan 28 21:59:56 2022 ; 17693 ;; 95.32 ;;
Fri Jan 28 21:59:57 2022 ; 17694 ;; 95.31 ;;
Fri Jan 28 21:59:58 2022 ; 17695 ;; 95.31 ;;
Fri Jan 28 21:59:59 2022 ; 17696 ;; 95.3 ;;
Fri Jan 28 22:00:01 2022 ; 17697 ;; 95.3 ;;
Fri Jan 28 22:00:02 2022 ; 17698 ;; 95.29 ;;
Fri Jan 28 22:00:03 2022 ; 17699 ;; 95.29 ;;
Fri Jan 28 22:00:04 2022 ; 17700 ;; 95.28 ;;
Fri Jan 28 22:00:05 2022 ; 17701 ;; 95.28 ;;
Fri Jan 28 22:00:06 2022 ; 17702 ;; 95.27 ;;
Fri Jan 28 22:00:07 2022 ; 17703 ;; 95.27 ;;
Fri Jan 28 22:00:08 2022 ; 17704 ;; 95.26 ;;
Fri Jan 28 22:00:09 2022 ; 17705 ;; 95.26 ;;
Fri Jan 28 22:00:10 2022 ; 17706 ;; 95.25 ;;
Fri Jan 28 22:00:11 2022 ; 17707 ;; 95.24 ;;
Fri Jan 28 22:00:12 2022 ; 17708 ;; 95.24 ;;
Fri Jan 28 22:00:13 2022 ; 17709 ;; 95.23 ;;
Fri Jan 28 22:00:14 2022 ; 17710 ;; 95.23 ;;
Fri Jan 28 22:00:15 2022 ; 17711 ;; 95.22 ;;
Fri Jan 28 22:00:16 2022 ; 17712 ;; 95.22 ;;
Fri Jan 28 22:00:17 2022 ; 17713 ;; 95.21 ;;
Fri Jan 28 22:00:18 2022 ; 17714 ;; 95.21 ;;
Fri Jan 28 22:00:19 2022 ; 17715 ;; 95.2 ;;
Fri Jan 28 22:00:20 2022 ; 17716 ;; 95.2 ;;
Fri Jan 28 22:00:21 2022 ; 17717 ;; 95.19 ;;
Fri Jan 28 22:00:22 2022 ; 17718 ;; 95.19 ;;
Fri Jan 28 22:00:23 2022 ; 17719 ;; 95.18 ;;
Fri Jan 28 22:00:24 2022 ; 17720 ;; 95.17 ;;
Fri Jan 28 22:00:25 2022 ; 17721 ;; 95.17 ;;
Fri Jan 28 22:00:26 2022 ; 17722 ;; 95.16 ;;
Fri Jan 28 22:00:27 2022 ; 17723 ;; 95.16 ;;
Fri Jan 28 22:00:28 2022 ; 17724 ;; 95.15 ;;
Fri Jan 28 22:00:29 2022 ; 17725 ;; 95.15 ;;
Fri Jan 28 22:00:30 2022 ; 17726 ;; 95.14 ;;
Fri Jan 28 22:00:31 2022 ; 17727 ;; 95.14 ;;
Fri Jan 28 22:00:32 2022 ; 17728 ;; 95.13 ;;
Fri Jan 28 22:00:33 2022 ; 17729 ;; 95.13 ;;
Fri Jan 28 22:00:34 2022 ; 17730 ;; 95.12 ;;
Fri Jan 28 22:00:35 2022 ; 17731 ;; 95.12 ;;
Fri Jan 28 22:00:36 2022 ; 17732 ;; 95.11 ;;
Fri Jan 28 22:00:37 2022 ; 17733 ;; 95.11 ;;
Fri Jan 28 22:00:38 2022 ; 17734 ;; 95.1 ;;
Fri Jan 28 22:00:40 2022 ; 17735 ;; 95.09 ;;
Fri Jan 28 22:00:41 2022 ; 17736 ;; 95.09 ;;
Fri Jan 28 22:00:42 2022 ; 17737 ;; 95.08 ;;
Fri Jan 28 22:00:43 2022 ; 17738 ;; 95.08 ;;
Fri Jan 28 22:00:44 2022 ; 17739 ;; 95.07 ;;
Fri Jan 28 22:00:45 2022 ; 17740 ;; 95.07 ;;
Fri Jan 28 22:00:46 2022 ; 17741 ;; 95.06 ;;
Fri Jan 28 22:00:47 2022 ; 17742 ;; 95.06 ;;
Fri Jan 28 22:00:48 2022 ; 17743 ;; 95.05 ;;
Fri Jan 28 22:00:49 2022 ; 17744 ;; 95.05 ;;
Fri Jan 28 22:00:50 2022 ; 17745 ;; 95.04 ;;
Fri Jan 28 22:00:51 2022 ; 17746 ;; 95.04 ;;
Fri Jan 28 22:00:52 2022 ; 17747 ;; 95.03 ;;
Fri Jan 28 22:00:53 2022 ; 17748 ;; 95.02 ;;
Fri Jan 28 22:00:54 2022 ; 17749 ;; 95.02 ;;
Fri Jan 28 22:00:55 2022 ; 17750 ;; 95.01 ;;
Fri Jan 28 22:00:56 2022 ; 17751 ;; 95.01 ;;
Fri Jan 28 22:00:57 2022 ; 17752 ;; 95.0 ;;
Fri Jan 28 22:00:58 2022 ; 17753 ;; 95.0 ;;
Fri Jan 28 22:00:59 2022 ; 17754 ;; 94.99 ;;
Fri Jan 28 22:01:00 2022 ; 17755 ;; 94.99 ;;
Fri Jan 28 22:01:01 2022 ; 17756 ;; 94.98 ;;
Fri Jan 28 22:01:02 2022 ; 17757 ;; 94.98 ;;
Fri Jan 28 22:01:03 2022 ; 17758 ;; 94.97 ;;
Fri Jan 28 22:01:04 2022 ; 17759 ;; 94.97 ;;
Fri Jan 28 22:01:05 2022 ; 17760 ;; 94.96 ;;
Fri Jan 28 22:01:06 2022 ; 17761 ;; 94.96 ;;
Fri Jan 28 22:01:07 2022 ; 17762 ;; 94.95 ;;
Fri Jan 28 22:01:08 2022 ; 17763 ;; 94.94 ;;
Fri Jan 28 22:01:09 2022 ; 17764 ;; 94.94 ;;
Fri Jan 28 22:01:10 2022 ; 17765 ;; 94.93 ;;
Fri Jan 28 22:01:11 2022 ; 17766 ;; 94.93 ;;
Fri Jan 28 22:01:12 2022 ; 17767 ;; 94.92 ;;
Fri Jan 28 22:01:13 2022 ; 17768 ;; 94.92 ;;
Fri Jan 28 22:01:15 2022 ; 17769 ;; 94.91 ;;
Fri Jan 28 22:01:16 2022 ; 17770 ;; 94.91 ;;
Fri Jan 28 22:01:17 2022 ; 17771 ;; 94.9 ;;
Fri Jan 28 22:01:18 2022 ; 17772 ;; 94.9 ;;
Fri Jan 28 22:01:19 2022 ; 17773 ;; 94.89 ;;
Fri Jan 28 22:01:20 2022 ; 17774 ;; 94.89 ;;
Fri Jan 28 22:01:21 2022 ; 17775 ;; 94.88 ;;
Fri Jan 28 22:01:22 2022 ; 17776 ;; 94.88 ;;
Fri Jan 28 22:01:23 2022 ; 17777 ;; 94.87 ;;
Fri Jan 28 22:01:24 2022 ; 17778 ;; 94.86 ;;
Fri Jan 28 22:01:25 2022 ; 17779 ;; 94.86 ;;
Fri Jan 28 22:01:26 2022 ; 17780 ;; 94.85 ;;
Fri Jan 28 22:01:27 2022 ; 17781 ;; 94.85 ;;
Fri Jan 28 22:01:28 2022 ; 17782 ;; 94.84 ;;
Fri Jan 28 22:01:29 2022 ; 17783 ;; 94.84 ;;
Fri Jan 28 22:01:30 2022 ; 17784 ;; 94.83 ;;
Fri Jan 28 22:01:31 2022 ; 17785 ;; 94.83 ;;
Fri Jan 28 22:01:32 2022 ; 17786 ;; 94.82 ;;
Fri Jan 28 22:01:33 2022 ; 17787 ;; 94.82 ;;
Fri Jan 28 22:01:34 2022 ; 17788 ;; 94.81 ;;
Fri Jan 28 22:01:35 2022 ; 17789 ;; 94.81 ;;
Fri Jan 28 22:01:36 2022 ; 17790 ;; 94.8 ;;
Fri Jan 28 22:01:37 2022 ; 17791 ;; 94.8 ;;
Fri Jan 28 22:01:38 2022 ; 17792 ;; 94.79 ;;
Fri Jan 28 22:01:39 2022 ; 17793 ;; 94.78 ;;
Fri Jan 28 22:01:40 2022 ; 17794 ;; 94.78 ;;
Fri Jan 28 22:01:41 2022 ; 17795 ;; 94.77 ;;
Fri Jan 28 22:01:42 2022 ; 17796 ;; 94.77 ;;
Fri Jan 28 22:01:43 2022 ; 17797 ;; 94.76 ;;
Fri Jan 28 22:01:44 2022 ; 17798 ;; 94.76 ;;
Fri Jan 28 22:01:45 2022 ; 17799 ;; 94.75 ;;
Fri Jan 28 22:01:46 2022 ; 17800 ;; 94.75 ;;
Fri Jan 28 22:01:47 2022 ; 17801 ;; 94.74 ;;
Fri Jan 28 22:01:48 2022 ; 17802 ;; 94.74 ;;
Fri Jan 28 22:01:49 2022 ; 17803 ;; 94.73 ;;
Fri Jan 28 22:01:50 2022 ; 17804 ;; 94.73 ;;
Fri Jan 28 22:01:51 2022 ; 17805 ;; 94.72 ;;
Fri Jan 28 22:01:52 2022 ; 17806 ;; 94.72 ;;
Fri Jan 28 22:01:53 2022 ; 17807 ;; 94.71 ;;
Fri Jan 28 22:01:54 2022 ; 17808 ;; 94.7 ;;
Fri Jan 28 22:01:55 2022 ; 17809 ;; 94.7 ;;
Fri Jan 28 22:01:56 2022 ; 17810 ;; 94.69 ;;
Fri Jan 28 22:01:57 2022 ; 17811 ;; 94.69 ;;
Fri Jan 28 22:01:58 2022 ; 17812 ;; 94.68 ;;
Fri Jan 28 22:01:59 2022 ; 17813 ;; 94.68 ;;
Fri Jan 28 22:02:00 2022 ; 17814 ;; 94.67 ;;
Fri Jan 28 22:02:01 2022 ; 17815 ;; 94.67 ;;
Fri Jan 28 22:02:03 2022 ; 17816 ;; 94.66 ;;
Fri Jan 28 22:02:04 2022 ; 17817 ;; 94.66 ;;
Fri Jan 28 22:02:05 2022 ; 17818 ;; 94.65 ;;
Fri Jan 28 22:02:06 2022 ; 17819 ;; 94.65 ;;
Fri Jan 28 22:02:07 2022 ; 17820 ;; 94.64 ;;
Fri Jan 28 22:02:08 2022 ; 17821 ;; 94.64 ;;
Fri Jan 28 22:02:09 2022 ; 17822 ;; 94.63 ;;
Fri Jan 28 22:02:10 2022 ; 17823 ;; 94.62 ;;
Fri Jan 28 22:02:11 2022 ; 17824 ;; 94.62 ;;
Fri Jan 28 22:02:12 2022 ; 17825 ;; 94.61 ;;
Fri Jan 28 22:02:13 2022 ; 17826 ;; 94.61 ;;
Fri Jan 28 22:02:14 2022 ; 17827 ;; 94.6 ;;
Fri Jan 28 22:02:15 2022 ; 17828 ;; 94.6 ;;
Fri Jan 28 22:02:16 2022 ; 17829 ;; 94.59 ;;
Fri Jan 28 22:02:17 2022 ; 17830 ;; 94.59 ;;
Fri Jan 28 22:02:18 2022 ; 17831 ;; 94.58 ;;
Fri Jan 28 22:02:19 2022 ; 17832 ;; 94.58 ;;
Fri Jan 28 22:02:20 2022 ; 17833 ;; 94.57 ;;
Fri Jan 28 22:02:21 2022 ; 17834 ;; 94.57 ;;
Fri Jan 28 22:02:22 2022 ; 17835 ;; 94.56 ;;
Fri Jan 28 22:02:23 2022 ; 17836 ;; 94.56 ;;
Fri Jan 28 22:02:24 2022 ; 17837 ;; 94.55 ;;
Fri Jan 28 22:02:25 2022 ; 17838 ;; 94.55 ;;
Fri Jan 28 22:02:26 2022 ; 17839 ;; 94.54 ;;
Fri Jan 28 22:02:27 2022 ; 17840 ;; 94.53 ;;
Fri Jan 28 22:02:28 2022 ; 17841 ;; 94.53 ;;
Fri Jan 28 22:02:29 2022 ; 17842 ;; 94.52 ;;
Fri Jan 28 22:02:30 2022 ; 17843 ;; 94.52 ;;
Fri Jan 28 22:02:31 2022 ; 17844 ;; 94.51 ;;
Fri Jan 28 22:02:32 2022 ; 17845 ;; 94.51 ;;
Fri Jan 28 22:02:33 2022 ; 17846 ;; 94.5 ;;
Fri Jan 28 22:02:34 2022 ; 17847 ;; 94.5 ;;
Fri Jan 28 22:02:35 2022 ; 17848 ;; 94.49 ;;
Fri Jan 28 22:02:36 2022 ; 17849 ;; 94.49 ;;
Fri Jan 28 22:02:37 2022 ; 17850 ;; 94.48 ;;
Fri Jan 28 22:02:38 2022 ; 17851 ;; 94.48 ;;
Fri Jan 28 22:02:39 2022 ; 17852 ;; 94.47 ;;
Fri Jan 28 22:02:40 2022 ; 17853 ;; 94.47 ;;
Fri Jan 28 22:02:41 2022 ; 17854 ;; 94.46 ;;
Fri Jan 28 22:02:42 2022 ; 17855 ;; 94.46 ;;
Fri Jan 28 22:02:43 2022 ; 17856 ;; 94.45 ;;
Fri Jan 28 22:02:44 2022 ; 17857 ;; 94.44 ;;
Fri Jan 28 22:02:45 2022 ; 17858 ;; 94.44 ;;
Fri Jan 28 22:02:46 2022 ; 17859 ;; 94.43 ;;
Fri Jan 28 22:02:47 2022 ; 17860 ;; 94.43 ;;
Fri Jan 28 22:02:48 2022 ; 17861 ;; 94.42 ;;
Fri Jan 28 22:02:49 2022 ; 17862 ;; 94.42 ;;
Fri Jan 28 22:02:50 2022 ; 17863 ;; 94.41 ;;
Fri Jan 28 22:02:51 2022 ; 17864 ;; 94.41 ;;
Fri Jan 28 22:02:52 2022 ; 17865 ;; 94.4 ;;
Fri Jan 28 22:02:53 2022 ; 17866 ;; 94.4 ;;
Fri Jan 28 22:02:54 2022 ; 17867 ;; 94.39 ;;
Fri Jan 28 22:02:55 2022 ; 17868 ;; 94.39 ;;
Fri Jan 28 22:02:57 2022 ; 17869 ;; 94.38 ;;
Fri Jan 28 22:02:58 2022 ; 17870 ;; 94.38 ;;
Fri Jan 28 22:02:59 2022 ; 17871 ;; 94.37 ;;
Fri Jan 28 22:03:00 2022 ; 17872 ;; 94.37 ;;
Fri Jan 28 22:03:01 2022 ; 17873 ;; 94.36 ;;
Fri Jan 28 22:03:02 2022 ; 17874 ;; 94.35 ;;
Fri Jan 28 22:03:03 2022 ; 17875 ;; 94.35 ;;
Fri Jan 28 22:03:04 2022 ; 17876 ;; 94.34 ;;
Fri Jan 28 22:03:05 2022 ; 17877 ;; 94.34 ;;
Fri Jan 28 22:03:06 2022 ; 17878 ;; 94.33 ;;
Fri Jan 28 22:03:07 2022 ; 17879 ;; 94.33 ;;
Fri Jan 28 22:03:08 2022 ; 17880 ;; 94.32 ;;
Fri Jan 28 22:03:09 2022 ; 17881 ;; 94.32 ;;
Fri Jan 28 22:03:10 2022 ; 17882 ;; 94.31 ;;
Fri Jan 28 22:03:11 2022 ; 17883 ;; 94.31 ;;
Fri Jan 28 22:03:12 2022 ; 17884 ;; 94.3 ;;
Fri Jan 28 22:03:13 2022 ; 17885 ;; 94.3 ;;
Fri Jan 28 22:03:14 2022 ; 17886 ;; 94.29 ;;
Fri Jan 28 22:03:15 2022 ; 17887 ;; 94.29 ;;
Fri Jan 28 22:03:16 2022 ; 17888 ;; 94.28 ;;
Fri Jan 28 22:03:17 2022 ; 17889 ;; 94.28 ;;
Fri Jan 28 22:03:18 2022 ; 17890 ;; 94.27 ;;
Fri Jan 28 22:03:19 2022 ; 17891 ;; 94.27 ;;
Fri Jan 28 22:03:20 2022 ; 17892 ;; 94.26 ;;
Fri Jan 28 22:03:21 2022 ; 17893 ;; 94.25 ;;
Fri Jan 28 22:03:22 2022 ; 17894 ;; 94.25 ;;
Fri Jan 28 22:03:23 2022 ; 17895 ;; 94.24 ;;
Fri Jan 28 22:03:24 2022 ; 17896 ;; 94.24 ;;
Fri Jan 28 22:03:25 2022 ; 17897 ;; 94.23 ;;
Fri Jan 28 22:03:26 2022 ; 17898 ;; 94.23 ;;
Fri Jan 28 22:03:27 2022 ; 17899 ;; 94.22 ;;
Fri Jan 28 22:03:28 2022 ; 17900 ;; 94.22 ;;
Fri Jan 28 22:03:29 2022 ; 17901 ;; 94.21 ;;
Fri Jan 28 22:03:30 2022 ; 17902 ;; 94.21 ;;
Fri Jan 28 22:03:31 2022 ; 17903 ;; 94.2 ;;
Fri Jan 28 22:03:32 2022 ; 17904 ;; 94.2 ;;
Fri Jan 28 22:03:33 2022 ; 17905 ;; 94.19 ;;
Fri Jan 28 22:03:34 2022 ; 17906 ;; 94.19 ;;
Fri Jan 28 22:03:35 2022 ; 17907 ;; 94.18 ;;
Fri Jan 28 22:03:36 2022 ; 17908 ;; 94.18 ;;
Fri Jan 28 22:03:37 2022 ; 17909 ;; 94.17 ;;
Fri Jan 28 22:03:38 2022 ; 17910 ;; 94.17 ;;
Fri Jan 28 22:03:39 2022 ; 17911 ;; 94.16 ;;
Fri Jan 28 22:03:40 2022 ; 17912 ;; 94.15 ;;
Fri Jan 28 22:03:41 2022 ; 17913 ;; 94.15 ;;
Fri Jan 28 22:03:42 2022 ; 17914 ;; 94.14 ;;
Fri Jan 28 22:03:43 2022 ; 17915 ;; 94.14 ;;
Fri Jan 28 22:03:44 2022 ; 17916 ;; 94.13 ;;
Fri Jan 28 22:03:45 2022 ; 17917 ;; 94.13 ;;
Fri Jan 28 22:03:46 2022 ; 17918 ;; 94.12 ;;
Fri Jan 28 22:03:47 2022 ; 17919 ;; 94.12 ;;
Fri Jan 28 22:03:48 2022 ; 17920 ;; 94.11 ;;
Fri Jan 28 22:03:49 2022 ; 17921 ;; 94.11 ;;
Fri Jan 28 22:03:50 2022 ; 17922 ;; 94.1 ;;
Fri Jan 28 22:03:51 2022 ; 17923 ;; 94.1 ;;
Fri Jan 28 22:03:52 2022 ; 17924 ;; 94.09 ;;
Fri Jan 28 22:03:53 2022 ; 17925 ;; 94.09 ;;
Fri Jan 28 22:03:54 2022 ; 17926 ;; 94.08 ;;
Fri Jan 28 22:03:56 2022 ; 17927 ;; 94.08 ;;
Fri Jan 28 22:03:57 2022 ; 17928 ;; 94.07 ;;
Fri Jan 28 22:03:58 2022 ; 17929 ;; 94.07 ;;
Fri Jan 28 22:03:59 2022 ; 17930 ;; 94.06 ;;
Fri Jan 28 22:04:00 2022 ; 17931 ;; 94.05 ;;
Fri Jan 28 22:04:01 2022 ; 17932 ;; 94.05 ;;
Fri Jan 28 22:04:02 2022 ; 17933 ;; 94.04 ;;
Fri Jan 28 22:04:03 2022 ; 17934 ;; 94.04 ;;
Fri Jan 28 22:04:04 2022 ; 17935 ;; 94.03 ;;
Fri Jan 28 22:04:05 2022 ; 17936 ;; 94.03 ;;
Fri Jan 28 22:04:06 2022 ; 17937 ;; 94.02 ;;
Fri Jan 28 22:04:07 2022 ; 17938 ;; 94.02 ;;
Fri Jan 28 22:04:08 2022 ; 17939 ;; 94.01 ;;
Fri Jan 28 22:04:09 2022 ; 17940 ;; 94.01 ;;
Fri Jan 28 22:04:10 2022 ; 17941 ;; 94.0 ;;
Fri Jan 28 22:04:11 2022 ; 17942 ;; 94.0 ;;
Fri Jan 28 22:04:12 2022 ; 17943 ;; 93.99 ;;
Fri Jan 28 22:04:13 2022 ; 17944 ;; 93.99 ;;
Fri Jan 28 22:04:14 2022 ; 17945 ;; 93.98 ;;
Fri Jan 28 22:04:15 2022 ; 17946 ;; 93.98 ;;
Fri Jan 28 22:04:16 2022 ; 17947 ;; 93.97 ;;
Fri Jan 28 22:04:17 2022 ; 17948 ;; 93.97 ;;
Fri Jan 28 22:04:18 2022 ; 17949 ;; 93.96 ;;
Fri Jan 28 22:04:19 2022 ; 17950 ;; 93.96 ;;
Fri Jan 28 22:04:20 2022 ; 17951 ;; 93.95 ;;
Fri Jan 28 22:04:21 2022 ; 17952 ;; 93.94 ;;
Fri Jan 28 22:04:22 2022 ; 17953 ;; 93.94 ;;
Fri Jan 28 22:04:23 2022 ; 17954 ;; 93.93 ;;
Fri Jan 28 22:04:24 2022 ; 17955 ;; 93.93 ;;
Fri Jan 28 22:04:25 2022 ; 17956 ;; 93.92 ;;
Fri Jan 28 22:04:26 2022 ; 17957 ;; 93.92 ;;
Fri Jan 28 22:04:27 2022 ; 17958 ;; 93.91 ;;
Fri Jan 28 22:04:28 2022 ; 17959 ;; 93.91 ;;
Fri Jan 28 22:04:29 2022 ; 17960 ;; 93.9 ;;
Fri Jan 28 22:04:30 2022 ; 17961 ;; 93.9 ;;
Fri Jan 28 22:04:31 2022 ; 17962 ;; 93.89 ;;
Fri Jan 28 22:04:32 2022 ; 17963 ;; 93.89 ;;
Fri Jan 28 22:04:33 2022 ; 17964 ;; 93.88 ;;
Fri Jan 28 22:04:34 2022 ; 17965 ;; 93.88 ;;
Fri Jan 28 22:04:35 2022 ; 17966 ;; 93.87 ;;
Fri Jan 28 22:04:36 2022 ; 17967 ;; 93.87 ;;
Fri Jan 28 22:04:37 2022 ; 17968 ;; 93.86 ;;
Fri Jan 28 22:04:38 2022 ; 17969 ;; 93.86 ;;
Fri Jan 28 22:04:39 2022 ; 17970 ;; 93.85 ;;
Fri Jan 28 22:04:40 2022 ; 17971 ;; 93.85 ;;
Fri Jan 28 22:04:42 2022 ; 17972 ;; 93.84 ;;
Fri Jan 28 22:04:43 2022 ; 17973 ;; 93.84 ;;
Fri Jan 28 22:04:44 2022 ; 17974 ;; 93.83 ;;
Fri Jan 28 22:04:45 2022 ; 17975 ;; 93.82 ;;
Fri Jan 28 22:04:46 2022 ; 17976 ;; 93.82 ;;
Fri Jan 28 22:04:47 2022 ; 17977 ;; 93.81 ;;
Fri Jan 28 22:04:48 2022 ; 17978 ;; 93.81 ;;
Fri Jan 28 22:04:49 2022 ; 17979 ;; 93.8 ;;
Fri Jan 28 22:04:50 2022 ; 17980 ;; 93.8 ;;
Fri Jan 28 22:04:51 2022 ; 17981 ;; 93.79 ;;
Fri Jan 28 22:04:52 2022 ; 17982 ;; 93.79 ;;
Fri Jan 28 22:04:53 2022 ; 17983 ;; 93.78 ;;
Fri Jan 28 22:04:54 2022 ; 17984 ;; 93.78 ;;
Fri Jan 28 22:04:55 2022 ; 17985 ;; 93.77 ;;
Fri Jan 28 22:04:56 2022 ; 17986 ;; 93.77 ;;
Fri Jan 28 22:04:57 2022 ; 17987 ;; 93.76 ;;
Fri Jan 28 22:04:58 2022 ; 17988 ;; 93.76 ;;
Fri Jan 28 22:04:59 2022 ; 17989 ;; 93.75 ;;
Fri Jan 28 22:05:00 2022 ; 17990 ;; 93.75 ;;
Fri Jan 28 22:05:01 2022 ; 17991 ;; 93.74 ;;
Fri Jan 28 22:05:02 2022 ; 17992 ;; 93.74 ;;
Fri Jan 28 22:05:03 2022 ; 17993 ;; 93.73 ;;
Fri Jan 28 22:05:04 2022 ; 17994 ;; 93.73 ;;
Fri Jan 28 22:05:05 2022 ; 17995 ;; 93.72 ;;
Fri Jan 28 22:05:06 2022 ; 17996 ;; 93.72 ;;
Fri Jan 28 22:05:07 2022 ; 17997 ;; 93.71 ;;
Fri Jan 28 22:05:08 2022 ; 17998 ;; 93.7 ;;
Fri Jan 28 22:05:09 2022 ; 17999 ;; 93.7 ;;
Fri Jan 28 22:05:10 2022 ; 18000 ;; 93.69 ;;
Fri Jan 28 22:05:11 2022 ; 18001 ;; 93.69 ;;
Fri Jan 28 22:05:12 2022 ; 18002 ;; 93.68 ;;
Fri Jan 28 22:05:13 2022 ; 18003 ;; 93.68 ;;
Fri Jan 28 22:05:14 2022 ; 18004 ;; 93.67 ;;
Fri Jan 28 22:05:15 2022 ; 18005 ;; 93.67 ;;
Fri Jan 28 22:05:16 2022 ; 18006 ;; 93.66 ;;
Fri Jan 28 22:05:17 2022 ; 18007 ;; 93.66 ;;
Fri Jan 28 22:05:18 2022 ; 18008 ;; 93.65 ;;
Fri Jan 28 22:05:19 2022 ; 18009 ;; 93.65 ;;
Fri Jan 28 22:05:20 2022 ; 18010 ;; 93.64 ;;
Fri Jan 28 22:05:21 2022 ; 18011 ;; 93.64 ;;
Fri Jan 28 22:05:22 2022 ; 18012 ;; 93.63 ;;
Fri Jan 28 22:05:23 2022 ; 18013 ;; 93.63 ;;
Fri Jan 28 22:05:24 2022 ; 18014 ;; 93.62 ;;
Fri Jan 28 22:05:25 2022 ; 18015 ;; 93.62 ;;
Fri Jan 28 22:05:27 2022 ; 18016 ;; 93.61 ;;
Fri Jan 28 22:05:28 2022 ; 18017 ;; 93.61 ;;
Fri Jan 28 22:05:29 2022 ; 18018 ;; 93.6 ;;
Fri Jan 28 22:05:30 2022 ; 18019 ;; 93.6 ;;
Fri Jan 28 22:05:31 2022 ; 18020 ;; 93.59 ;;
Fri Jan 28 22:05:32 2022 ; 18021 ;; 93.59 ;;
Fri Jan 28 22:05:33 2022 ; 18022 ;; 93.58 ;;
Fri Jan 28 22:05:34 2022 ; 18023 ;; 93.57 ;;
Fri Jan 28 22:05:35 2022 ; 18024 ;; 93.57 ;;
Fri Jan 28 22:05:36 2022 ; 18025 ;; 93.56 ;;
Fri Jan 28 22:05:37 2022 ; 18026 ;; 93.56 ;;
Fri Jan 28 22:05:38 2022 ; 18027 ;; 93.55 ;;
